procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
154  0      0 173159384   1600 75067852    0    0     0 986391 89578 540123 11  5 83  1  0  0
 0  1      0 172787192   1600 75476588    0    0     0 1001274 89160 551140 12  5 83  1  0  0
 0  1      0 172366664   1600 75869992    0    0     0 962817 92412 565870  9  3 87  1  0  0
128  0      0 171967212   1600 76265432    0    0     0 967948 94440 613286 12  5 83  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 171492660   1600 76689484    0    0     0 1003570 107625 713274 14  5 80  1  0  0
 0  1      0 171003840   1600 77170484    0    0     0 1039079 109714 845313 17  6 76  1  0  0
 1  1      0 170601820   1600 77596656    0    0     0 1021684 125578 1052489 23  9 68  0  0  0
 3  1      0 170143760   1600 78039208    0    0     0 1019952 156584 1489965 33 12 54  0  0  0
15  0      0 169672568   1600 78498096    0    0     0 1028795 179119 1829819 41 15 44  0  0  0
84  0      0 169215600   1600 78956940    0    0     0 1030941 190047 2444763 54 18 28  0  0  0
169  1      0 168754720   1600 79415888    0    0     0 1064568 152321 3450895 67 19 14  0  0  0
176  1      0 168454296   1600 79776400    0    0     0 1043701 139458 3354076 65 18 16  0  0  0
201  0      0 168193756   1600 80071484    0    0     0 1063699 142162 3329522 65 18 17  0  0  0
239  1      0 167928008   1600 80350076    0    0     0 999258 145369 3311130 65 18 17  0  0  0
218  0      0 167692972   1600 80595980    0    0     0 1044967 139156 3341660 65 18 17  0  0  0
166  1      0 167450208   1600 80841824    0    0     0 1058240 146056 3310063 64 18 18  0  0  0
215  0      0 167202160   1600 81087748    0    0     0 1085818 140571 3329760 65 18 16  0  0  0
210  0      0 166971900   1600 81317148    0    0     0 1056317 146082 3293942 65 17 17  0  0  0
207  0      0 166760084   1600 81546708    0    0     0 1023698 145475 3317298 65 18 17  0  0  0
194  0      0 166528012   1600 81776208    0    0     0 1025393 146686 3299052 64 18 17  0  0  0
200  0      0 166290932   1600 82006116    0    0     0 1044972 150377 3295704 65 17 18  0  0  0
180  0      0 166070564   1600 82235832    0    0     0 1117463 145732 3290638 65 17 18  0  0  0
245  0      0 165719032   1600 82567076    0    0     0 1041832 168381 3302634 65 18 17  0  0  0
 0  1      0 167851468   1600 80376916    0    0     0 1005129 85738 728097 12  4 83  1  0  0
 1  2      0 167386672   1600 80802900    0    0     0 1107722 69785 283296  3  1 95  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  1      0 166969172   1600 81228888    0    0     0 1100296 72863 291874  4  1 94  1  0  0
112  1      0 166509288   1600 81687704    0    0     0 1134071 73982 312948  6  3 90  1  0  0
 0  1      0 166049984   1600 82162844    0    0     0 1147613 75377 319107  6  3 90  1  0  0
 1  1      0 165614660   1600 82605216    0    0     0 1127454 75335 327705  6  2 91  1  0  0
135  0      0 165182416   1600 83049616    0    0     0 1078840 75017 333497  8  3 88  1  0  0
 1  1      0 164722388   1600 83473552    0    0     0 1037115 74382 329048  7  3 90  1  0  0
 6  0      0 164269444   1600 83894484    0    0     0 1055413 73254 329926  6  3 90  1  0  0
 0  1      0 163853104   1600 84292896    0    0     0 1068033 70624 317428  3  1 95  1  0  0
 1  1      0 163432168   1600 84686144    0    0     0 1031393 75388 334495  6  2 91  1  0  0
 1  1      0 163007540   1600 85095812    0    0     0 1032747 73534 365466  5  2 93  1  0  0
 1  1      0 162629600   1600 85489020    0    0     0 1006272 74667 353489  7  3 90  1  0  0
 0  1      0 162203284   1600 85898672    0    0     0 984407 77525 375972  7  3 90  1  0  0
 1  0      0 161822092   1600 86291964    0    0     0 956480 76139 358831  6  2 91  1  0  0
128  1      0 161449936   1600 86685208    0    0     0 997016 76667 391989  9  4 86  1  0  0
 1  1      0 161062436   1600 87078552    0    0     0 990479 79407 396240  9  3 88  1  0  0
 1  2      0 160721792   1600 87471928    0    0     0 1004021 77249 414243  5  2 93  1  0  0
 1  1      0 160360300   1600 87848940    0    0     0 941979 76892 405409  8  3 88  1  0  0
 1  1      0 159980796   1600 88225836    0    0     0 957274 77895 426216  9  3 87  1  0  0
 1  1      0 159604184   1600 88635940    0    0     0 978960 83200 469315 10  4 85  1  0  0
 2  0      0 159170456   1600 89045952    0    0     0 994430 84504 495821 11  4 85  1  0  0
164  0      0 158801172   1600 89445588    0    0     0 1018314 87030 519581  9  4 87  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 158345068   1600 89884020    0    0     0 1061005 92636 591760  8  3 88  1  0  0
 0  1      0 157901812   1600 90310080    0    0     0 1019115 99435 619800 13  5 82  1  0  0
163  1      0 157452604   1600 90736164    0    0     0 1018871 101643 649273 15  6 78  1  0  0
 0  1      0 157012492   1600 91162532    0    0     0 1028088 104495 719001 16  5 79  1  0  0
151  0      0 156613020   1600 91588700    0    0     0 1014875 111945 776001 15  6 79  1  0  0
 0  1      0 156194864   1600 92031168    0    0     0 1037477 117516 874218 20  7 73  1  0  0
162  1      0 155737868   1600 92490084    0    0     0 1049210 131537 993117 22  8 70  0  0  0
 1  1      0 155302656   1600 92916260    0    0     0 1002586 130956 1098772 21  7 71  1  0  0
 0  1      0 154876856   1600 93358784    0    0     0 985649 144797 1229269 27 10 63  0  0  0
 2  1      0 154462672   1600 93801284    0    0     0 991713 161884 1503518 33 11 55  0  0  0
 1  1      0 154018040   1600 94231156    0    0     0 1010400 145056 1357747 28 10 61  0  0  0
 0  1      0 153518592   1600 94686108    0    0     0 1038865 125517 1018428 20  8 72  1  0  0
 1  1      0 153044472   1600 95138272    0    0     0 1039362 121517 938808 19  7 74  1  0  0
170  1      0 152635528   1600 95588900    0    0     0 1000037 153903 1552789 34 11 54  0  0  0
190  0      0 152237764   1600 95998624    0    0     0 951488 176258 2852166 62 18 20  0  0  0
181  0      0 151855088   1600 96375540    0    0     0 982300 153183 3437883 69 18 13  0  0  0
188  0      0 151548716   1600 96686892    0    0    84 1052339 153918 3344205 66 18 16  0  0  0
193  2      0 151267012   1600 96965708    0    0     0 1087083 152170 3341379 66 18 16  0  0  0
176  1      0 151006120   1600 97244308    0    0     0 1070577 153903 3325631 66 18 16  0  0  0
237  0      0 150813652   1600 97490184    0    0     0 1083190 147997 3375499 67 17 16  0  0  0
194  1      0 150540320   1600 97752564    0    0     0 1069214 156465 3306839 66 18 17  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
187  1      0 150288872   1600 98002100    0    0     0 1071759 160070 3292369 67 17 16  0  0  0
180  0      0 150047632   1600 98248696    0    0     0 1060150 159777 3309409 66 17 17  0  0  0
183  1      0 149803520   1600 98495612    0    0     0 1069921 162138 3311417 66 18 17  0  0  0
176  1      0 149534780   1600 98744392    0    0     0 1103679 167012 3306140 66 17 17  0  0  0
167  0      0 149287936   1600 98991872    0    0     0 1078372 169162 3290514 65 17 17  0  0  0
201  0      0 148986596   1600 99304452    0    0     0 1070722 176655 3321535 65 17 17  0  0  0
187  0      0 148713604   1600 99572576    0    0     0 1242497 174027 3316869 65 18 17  0  0  0
240  0      0 148431680   1600 99854212    0    0     0 1305699 168210 3321789 66 17 17  0  0  0
 2  0      0 151204548   1600 97056316    0    0     0 1214643 128180 1950615 39 11 50  0  0  0
120  0      0 150652968   1600 97581012    0    0     0 1315850 81688 338822  5  2 92  1  0  0
 1  1      0 150142024   1600 98089100    0    0     0 1310074 79289 327734  5  2 92  1  0  0
 3  0      0 149640292   1600 98580888    0    0     0 1203845 83532 350806  7  2 90  1  0  0
 1  1      0 149143068   1600 99072644    0    0     0 1249039 80560 347506  6  2 91  1  0  0
 0  1      0 148633952   1600 99580728    0    0     0 1270401 81891 352206  6  2 91  1  0  0
 0  1      0 148155032   1600 100072520    0    0     0 1208958 82124 364513  5  2 92  1  0  0
 0  1      0 147699212   1600 100514924    0    0     0 1141061 78178 347338  7  2 90  1  0  0
 1  1      0 147252172   1600 100973776    0    0     0 1127380 76435 349470  3  1 95  1  0  0
 1  1      0 146798200   1600 101416584    0    0     0 1149313 79261 359540  4  2 93  1  0  0
 0  0      0 146359204   1600 101859724    0    0     0 1169250 80638 362173 11  4 85  1  0  0
 0  1      0 145877072   1600 102335292    0    0     0 1188898 84012 410306  6  2 91  1  0  0
 2  1      0 145407300   1600 102794464    0    0     0 1122357 80997 396017  6  2 91  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 144928432   1600 103253520    0    0     0 1134581 85111 434294  7  3 90  1  0  0
155  0      0 144439000   1600 103712472    0    0     0 1110408 86476 431723  9  4 87  1  0  0
 0  1      0 144005380   1600 104187912    0    0     0 1157377 89472 478525  6  3 91  1  0  0
 0  1      0 143577592   1600 104663512    0    0     0 1170007 94188 494637 10  4 86  1  0  0
 0  1      0 143052636   1600 105139032    0    0     0 1171027 93587 520444 10  4 85  1  0  0
 1  1      0 142616016   1600 105548960    0    0     0 1023762 85186 472790  9  4 86  1  0  0
 1  2      0 142186956   1600 105958988    0    0     0 973337 84135 477670  7  3 90  1  0  0
 1  1      0 141865552   1600 106336276    0    0     0 984070 84721 483231  8  3 89  1  0  0
 0  1      0 141471652   1600 106730472    0    0     0 974393 81728 475908 12  4 83  1  0  0
 0  1      0 141081184   1600 107140872    0    0     0 972347 90498 579525 13  4 83  1  0  0
 1  1      0 140689220   1600 107534988    0    0     0 937413 89154 560258 11  4 84  1  0  0
172  1      0 140343472   1600 107912368    0    0     0 923751 91676 597362 11  4 85  1  0  0
 2  1      0 139918684   1600 108306288    0    0     0 919459 96052 620915 11  4 85  1  0  0
206  1      0 139476864   1600 108700356    0    0     0 934105 95500 654220 13  4 82  1  0  0
171  0      0 139100980   1600 109061604    0    0     0 906064 98356 688673 14  5 81  1  0  0
 0  1      0 138717100   1600 109472536    0    0     0 958053 105523 770818 17  6 76  1  0  0
162  0      0 138318296   1600 109900280    0    0     0 1007674 123431 934389 19  7 73  1  0  0
167  0      0 137862276   1600 110358116    0    0     0 1017047 134896 1087072 23  8 68  0  0  0
 3  1      0 137367684   1600 110821220    0    0     0 1077572 144503 1259398 25  9 66  0  0  0
182  1      0 136890320   1600 111298352    0    0     0 1064094 161331 1469790 32 10 57  0  0  0
209  1      0 136404260   1600 111760132    0    0     0 1064228 167913 1674732 37 12 51  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
209  0      0 135928796   1600 112253532    0    0     0 1081766 184636 2058171 46 14 40  0  0  0
211  1      0 135484256   1600 112734152    0    0     0 1084120 202064 2473973 57 16 27  0  0  0
157  1      0 135003944   1600 113197804    0    0     0 1050765 184905 3025619 63 17 19  0  0  0
219  0      0 134619644   1600 113645668    0    0     0 987452 159958 3387530 69 17 14  0  0  0
153  1      0 134197260   1600 114045264    0    0     0 1029644 147943 3460360 68 17 15  0  0  0
212  1      0 133852248   1600 114395296    0    0     0 1020444 157223 3374686 67 17 16  0  0  0
171  0      0 133528572   1600 114730416    0    0     0 1001173 154385 3395205 67 17 16  0  0  0
 1  1      0 133082848   1600 115136528    0    0     0 996007 158200 3314930 65 17 18  0  0  0
196  1      0 132725696   1600 115503896    0    0     0 1001227 159321 3278110 67 17 16  0  0  0
238  1      0 132449396   1600 115767632    0    0     0 948080 152549 3386728 66 17 16  0  0  0
186  0      0 132201372   1600 116029876    0    0     0 959511 161034 3328647 66 17 17  0  0  0
222  0      0 131938644   1600 116292116    0    0     0 1043169 155050 3367029 66 17 17  0  0  0
259  1      0 131701724   1600 116537996    0    0     0 1125096 162381 3326836 66 17 18  0  0  0
206  2      0 131432132   1600 116800256    0    0     0 1116268 155376 3373873 66 16 17  0  0  0
216  0      0 131204020   1600 117046676    0    0     0 1104439 158547 3354744 66 17 17  0  0  0
266  0      0 130928564   1600 117280864    0    0     0 1049646 159907 3339527 67 16 17  0  0  0
242  0      0 130665400   1600 117532704    0    0     0 1124832 160411 3352731 65 17 17  0  0  0
164  0      0 130391628   1600 117769124    0    0     0 1163587 163831 3325691 66 17 17  0  0  0
149  2      0 130113352   1600 118043716    0    0     0 1150107 192852 3310452 66 16 17  0  0  0
35  2      0 133166420   1600 114965676    0    0     0 1142599 99716 890944 19  5 76  1  0  0
 2  0      0 132672608   1600 115473580    0    0     0 1249074 84338 333249  6  2 91  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
104  0      0 132166316   1600 115981488    0    0     0 1254443 81399 341742  6  2 91  1  0  0
 1  1      0 131637828   1600 116489820    0    0     0 1266580 80422 343996  4  1 94  1  0  0
 1  0      0 131156656   1600 116983252    0    0     0 1285870 80655 345415  5  2 92  1  0  0
 2  1      0 130591748   1600 117507784    0    0     0 1293449 84839 376849  8  3 89  1  0  0
 0  0      0 130151484   1600 117966552    0    0     0 1196225 74275 342455  5  2 92  1  0  0
 2  1      0 129754332   1600 118408924    0    0     0 1106364 74549 335954  5  2 93  1  0  0
114  0      0 129286228   1600 118851292    0    0     0 1126166 77051 346800  4  2 94  1  0  0
 3  1      0 128817308   1600 119294688    0    0     0 1133027 77943 367288  4  2 94  1  0  0
 0  2      0 128409484   1600 119704288    0    0     0 1054096 76411 370556  6  2 92  1  0  0
131  0      0 127994076   1600 120110116    0    0     0 1039673 73659 345136  7  3 90  1  0  0
133  0      0 127537456   1600 120524868    0    0     0 1042370 77561 378482  7  3 90  1  0  0
 0  1      0 127120288   1600 120951488    0    0     0 1048331 76453 400892  5  2 92  1  0  0
 2  1      0 126650556   1600 121378424    0    0     0 1051811 80464 399674  8  3 88  1  0  0
 1  1      0 126231356   1600 121821580    0    0     0 1095731 83962 422232  9  3 87  1  0  0
 0  1      0 125767212   1600 122296868    0    0     0 1132298 88648 481354  7  3 90  1  0  0
 0  1      0 125302032   1600 122724344    0    0     0 1101712 83827 445381 10  4 86  1  0  0
 2  0      0 124898944   1600 123166876    0    0     0 1047314 90393 492934  9  3 87  1  0  0
 0  1      0 124444112   1600 123613140    0    0     0 1044850 87697 495898 11  4 85  1  0  0
 0  1      0 124031620   1600 124039288    0    0     0 1048822 91392 513290 13  5 81  1  0  0
176  1      0 123650852   1600 124433728    0    0     0 972313 88247 497542  9  3 87  1  0  0
 1  1      0 123234116   1600 124842484    0    0     0 991296 88480 543045 11  4 85  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 122775604   1600 125285204    0    0     0 1053956 94907 597764 11  4 85  1  0  0
158  0      0 122329584   1600 125731736    0    0     0 1073004 99737 679970 15  5 79  1  0  0
 1  1      0 121882852   1600 126190704    0    0     0 1100693 109172 716166 16  6 78  1  0  0
 0  1      0 121423604   1600 126649604    0    0     0 1090536 111560 792895 16  6 77  1  0  0
 0  1      0 120983704   1600 127108528    0    0     0 1069724 120210 851824 18  6 75  1  0  0
 0  1      0 120527892   1600 127585768    0    0     0 1114760 131150 951941 21  8 71  0  0  0
 0  1      0 120073600   1600 128063088    0    0     0 1113288 132888 1088642 24  8 68  0  0  0
 0  1      0 119568580   1600 128540796    0    0     0 1111870 145503 1244969 27  9 64  0  0  0
197  1      0 119084260   1600 129018748    0    0     0 1072367 152914 1388603 31 10 59  0  0  0
168  1      0 118660944   1600 129447092    0    0     0 996031 153406 1467914 32 10 58  0  0  0
189  1      0 118255696   1600 129876428    0    0     0 983534 174811 1777519 39 12 48  0  0  0
189  1      0 117797392   1600 130338592    0    0     0 1002043 187509 2130764 47 14 38  0  0  0
66  1      0 117369676   1600 130785200    0    0     0 1003999 195908 2678930 59 16 25  0  0  0
202  1      0 116908328   1600 131232616    0    0     0 1009787 162967 3385892 68 17 15  0  0  0
175  0      0 116561464   1600 131598900    0    0     0 1042053 159641 3383925 67 17 16  0  0  0
203  0      0 116212712   1600 131931044    0    0     0 1029831 156257 3369622 66 17 17  0  0  0
175  1      0 115911260   1600 132247356    0    0     0 1038214 155146 3370344 65 17 17  0  0  0
231  0      0 115629024   1600 132530896    0    0     0 1101672 159663 3333082 66 16 17  0  0  0
174  0      0 115358908   1600 132814744    0    0     0 1108646 157748 3332008 66 16 18  0  0  0
178  0      0 115078456   1600 133081728    0    0     0 1064194 165023 3307397 66 16 18  0  0  0
280  1      0 114817428   1600 133348164    0    0     0 1056264 162352 3312117 65 17 18  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
213  1      0 114543340   1600 133614000    0    0     0 1066840 164273 3306471 66 16 18  0  0  0
229  0      0 114249928   1600 133863596    0    0     0 1086369 162087 3333880 66 17 17  0  0  0
203  0      0 114004396   1600 134112836    0    0     0 1150730 167253 3321045 66 17 17  0  0  0
255  0      0 113721728   1600 134361828    0    0     0 1157262 174657 3308058 66 17 17  0  0  0
234  1      0 113341608   1600 134723376    0    0     0 1151218 181668 3301223 66 17 17  0  0  0
192  0      0 112980360   1600 135125088    0    0     0 1154461 178445 3311687 66 16 17  0  0  0
191  0      0 112770104   1600 135358612    0    0     0 1237233 186102 3284759 66 16 18  0  0  0
 2  1      0 115510088   1600 132623316    0    0     0 1212310 160553 2899063 58 14 28  0  0  0
 0  1      0 114979332   1600 133114420    0    0     0 1257453 78989 313148  5  2 93  1  0  0
 0  1      0 114472644   1600 133622812    0    0     0 1281309 79606 332141  8  3 89  1  0  0
 0  1      0 114023596   1600 134097984    0    0     0 1228835 77156 321720  7  3 89  1  0  0
 0  1      0 113498232   1600 134590168    0    0     0 1242172 80406 348408  4  1 94  1  0  0
 0  1      0 112997292   1600 135081768    0    0     0 1239652 81371 350392  7  3 89  1  0  0
 0  1      0 112528064   1600 135540524    0    0     0 1139502 78519 347602  7  3 90  1  0  0
 2  0      0 112057704   1600 135983788    0    0     0 1111745 76348 343496  5  2 92  1  0  0
97  0      0 111630192   1600 136410724    0    0     0 1107119 73966 327706  4  2 94  1  0  0
 0  1      0 111188952   1600 136854092    0    0     0 1109380 78060 356852  6  3 91  1  0  0
86  0      0 110706220   1600 137288532    0    0     0 1082850 76276 361910  7  2 90  1  0  0
 0  1      0 110302004   1600 137739836    0    0     0 1116508 79820 386628  7  3 89  1  0  0
 3  0      0 109866388   1600 138149912    0    0     0 1006107 75732 366305  6  2 91  1  0  0
 2  1      0 109472048   1600 138559644    0    0     0 1045159 78157 376434  4  2 93  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 109070824   1600 138969244    0    0     0 1016542 75161 368167  8  3 88  1  0  0
 0  1      0 108667216   1600 139362540    0    0     0 993317 73904 375003  5  2 92  1  0  0
 1  1      0 108313324   1600 139772200    0    0     0 1007699 78008 392800  6  2 91  1  0  0
 0  1      0 107927648   1600 140181904    0    0     0 1008448 79279 418709  9  3 87  1  0  0
 4  1      0 107559512   1600 140575232    0    0     0 967471 84195 440620  8  3 89  1  0  0
142  1      0 107155344   1600 140968520    0    0     0 963498 78750 428482  7  3 90  1  0  0
 0  1      0 106784672   1600 141345508    0    0     0 904494 77928 433012  8  3 89  1  0  0
 0  2      0 106413920   1600 141722484    0    0     0 917066 81911 453732  8  3 89  1  0  0
