procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 122673328   1600 134152800    0    0 11330 170740 19954   15  4  1 95  0  0  0
 4  0      0 122698920   1600 134152828    0    0     0     0 4408 6728  0  0 100  0  0  0
 0  1      0 121008576   1600 134459480    0    0     0 524488 34907 354264  4  4 92  0  0  0
 0  1      0 120082300   1600 135001072    0    0     0 1177792 61462 728611  6  5 88  1  0  0
 0  1      0 119071932   1600 135448084    0    0     0 1163528 73507 759861  7  5 88  1  0  0
82  1      0 117947648   1600 135805868    0    0     0 1150800 115926 812577  8  4 88  1  0  0
 0  1      0 117216736   1600 136061628    0    0     0 1130488 155206 849949 14  7 78  0  0  0
 0  1      0 116330556   1600 136269820    0    0     0 1098624 156727 873301 13  6 80  0  0  0
 0  1      0 115609540   1600 136387708    0    0     0 1097728 167522 919580 18  9 73  0  0  0
 2  1      0 114887056   1600 136490020    0    0     0 1094936 161983 988688 16  7 76  1  0  0
 2  2      0 114590040   1600 136549392    0    0     0 1192573 146967 714218 13  6 81  1  0  0
29  2      0 114373056   1600 136563648    0    0     0 1347768 136915 542050  6  3 90  1  0  0
 0  2      0 114120424   1600 136586288    0    0     0 1296592 138647 571871  9  4 86  1  0  0
 0  0      0 113802760   1600 136681436    0    0     0 1520593 160180 692657 14  7 78  1  0  0
 2  1      0 113006416   1600 137343276    0    0     0 1576007 108529 429551  6  2 91  1  0  0
 0  2      0 112255824   1600 137918852    0    0     0 1395426 100524 397974  6  3 89  1  0  0
 0  2      0 111670956   1600 138428424    0    0     0 1193809 89184 373545  7  3 90  1  0  0
 0  1      0 111066420   1600 138937520    0    0     0 1183211 86377 377542  4  2 93  1  0  0
 1  1      0 110477648   1600 139430028    0    0     0 1186445 91757 391960  7  3 89  1  0  0
23  0      0 109835256   1600 139938692    0    0     0 1191256 92969 404373  9  4 87  1  0  0
 1  2      0 109245040   1600 140430888    0    0     0 1195519 96482 429654 12  6 82  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
111  2      0 108629676   1600 140922840    0    0     0 1188661 97823 430630  9  4 86  1  0  0
 0  1      0 108030696   1600 141439080    0    0     0 1198297 98065 471976  9  4 86  1  0  0
146  0      0 107420920   1600 141948580    0    0     0 1182454 100416 502144  8  4 87  1  0  0
 3  0      0 106808768   1600 142456752    0    0     0 1191414 103057 519933 12  5 82  1  0  0
 1  1      0 106173764   1600 142977004    0    0     0 1193741 107257 560076 11  5 84  1  0  0
 1  1      0 105427352   1600 143576296    0    0     0 1195004 104473 591975 12  7 81  1  0  0
 1  1      0 104759560   1600 144084288    0    0     0 1193588 113078 630164 14  7 79  1  0  0
 0  1      0 104135344   1600 144608712    0    0     0 1186804 115133 682167 12  5 82  1  0  0
 0  1      0 103517112   1600 145116756    0    0     0 1189097 119050 710132 13  6 80  1  0  0
 0  1      0 102911824   1600 145641252    0    0     0 1190885 122808 799268 15  7 77  1  0  0
175  2      0 102269100   1600 146165592    0    0     0 1195926 128421 893897 17  7 75  1  0  0
163  2      0 101663556   1600 146690036    0    0     0 1199370 135194 986020 16  7 76  1  0  0
 1  1      0 101069108   1600 147198032    0    0     0 1183139 138908 1100942 23  9 67  1  0  0
212  1      0 100460140   1600 147722488    0    0     0 1191128 153873 1283313 26 11 63  0  0  0
192  0      0 99857252   1600 148246900    0    0     0 1183726 165201 1538067 37 14 49  0  0  0
204  1      0 99168348   1600 148787788    0    0     0 1201215 186313 1944845 41 14 45  0  0  0
 1  1      0 98598112   1600 149312400    0    0     0 1182927 192166 2583548 55 19 25  0  0  0
199  1      0 98026876   1600 149804160    0    0     0 1202992 173504 3248918 69 21 10  0  0  0
257  0      0 97609268   1600 150148516    0    0     0 1175772 159461 3318988 66 19 14  0  0  0
215  0      0 97322268   1600 150443736    0    0     0 1157407 167559 3247113 63 20 17  0  0  0
179  2      0 96943508   1600 150810300    0    0     0 1235555 142468 3271374 64 19 17  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
221  0      0 96699616   1600 151056332    0    0     0 1187968 144618 3245945 63 19 17  0  0  0
258  0      0 96508228   1600 151285940    0    0     0 1196877 144717 3241551 64 19 17  0  0  0
112  0      0 98758360   1600 149021280    0    0     0 1188236 108753 1697839 33 10 56  0  0  0
 0  1      0 98336660   1600 149480036    0    0     0 1190959 71895 298083  5  2 92  1  0  0
 0  1      0 97856016   1600 149955172    0    0     0 1191515 73694 314608  4  2 94  1  0  0
 1  1      0 97368116   1600 150430320    0    0     0 1194224 74208 320520  5  2 92  1  0  0
 1  1      0 96934212   1600 150905448    0    0     0 1188532 73583 328073  5  2 92  1  0  0
 3  0      0 96465332   1600 151364236    0    0     0 1189275 76327 332033  6  2 91  1  0  0
 0  2      0 95999756   1600 151855756    0    0     0 1203037 80768 367071  7  3 90  1  0  0
