Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-45-226.us-west-2.compute.internal) 	06/04/26 	_x86_64_	(128 CPU)

02:45:38        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:45:45    enidb0c25597b6      7.00      8.00      0.99      1.07      0.00      0.00      0.00      0.00
02:45:45    eni47a93c32888      5.00      4.00      0.85      0.80      0.00      0.00      0.00      0.00
02:45:45    eni70f4d61bd42      3.00      4.00      0.72      0.83      0.00      0.00      0.00      0.00
02:45:45    eni57210d8fe98    821.00   1739.00  35936.55     93.90      0.00      0.00      0.00      2.94

02:45:45        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:45:46           lo    155.00    155.00     11.68     11.68      0.00      0.00      0.00      0.00
02:45:46         ens5   2593.00  33283.00    120.65  47909.59      0.00      0.00      0.00      0.00
02:45:46    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:46    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:46         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:46    enic479fef38dc     11.00     13.00      4.51      2.60      0.00      0.00      0.00      0.00
02:45:46    eni5ea3bc05c73     10.00     13.00      4.44      2.60      0.00      0.00      0.00      0.00
02:45:46    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:46    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:46    enife22b4c3b6a      4.00      5.00      0.76      1.03      0.00      0.00      0.00      0.00
02:45:46    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:46    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:46    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:46    enidb0c25597b6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:46    eni47a93c32888      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:46    eni70f4d61bd42      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:46    eni57210d8fe98   1090.00   2565.00  46205.96    138.86      0.00      0.00      0.00      3.79

02:45:46        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:45:47           lo    158.00    158.00     12.22     12.22      0.00      0.00      0.00      0.00
02:45:47         ens5   2553.00  29641.00    120.42  42590.78      0.00      0.00      0.00      0.00
02:45:47    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:47    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:47         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:47    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:47    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:47    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:47    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:47    enife22b4c3b6a      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
02:45:47    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:47    enib08305bf35e      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
02:45:47    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:47    enidb0c25597b6      3.00      4.00      0.69      0.80      0.00      0.00      0.00      0.00
02:45:47    eni47a93c32888      3.00      4.00      0.69      0.80      0.00      0.00      0.00      0.00
02:45:47    eni70f4d61bd42      3.00      3.00      0.72      0.77      0.00      0.00      0.00      0.00
02:45:47    eni57210d8fe98   1028.00   2521.00  41075.08    137.60      0.00      0.00      0.00      3.36

02:45:47        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:45:48           lo    190.00    190.00     13.55     13.55      0.00      0.00      0.00      0.00
02:45:48         ens5   1595.00  29673.00     83.90  42592.36      0.00      0.00      0.00      0.00
02:45:48    enifb1ac5e0a09      5.00      5.00      0.46      0.44      0.00      0.00      0.00      0.00
02:45:48    eni20ed0c6920d      5.00      5.00      0.46      0.44      0.00      0.00      0.00      0.00
02:45:48         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:48    enic479fef38dc     10.00     13.00      4.42      2.60      0.00      0.00      0.00      0.00
02:45:48    eni5ea3bc05c73     10.00     13.00      4.42      2.60      0.00      0.00      0.00      0.00
02:45:48    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:48    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:48    enife22b4c3b6a      6.00      5.00      0.89      1.17      0.00      0.00      0.00      0.00
02:45:48    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:48    enib08305bf35e      3.00      2.00      0.34      0.28      0.00      0.00      0.00      0.00
02:45:48    enifd833d83eb2      4.00      6.00      0.36      0.50      0.00      0.00      0.00      0.00
02:45:48    enidb0c25597b6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:48    eni47a93c32888      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:48    eni70f4d61bd42      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:48    eni57210d8fe98   1075.00   1561.00  41080.20     94.99      0.00      0.00      0.00      3.37

02:45:48        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:45:49           lo    146.00    146.00     11.24     11.24      0.00      0.00      0.00      0.00
02:45:49         ens5   2951.00  29723.00    145.73  42595.40      0.00      0.00      0.00      0.00
02:45:49    enifb1ac5e0a09      5.00      5.00      0.46      0.44      0.00      0.00      0.00      0.00
02:45:49    eni20ed0c6920d      5.00      5.00      0.46      0.44      0.00      0.00      0.00      0.00
02:45:49         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:49    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:49    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:49    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:49    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:49    enife22b4c3b6a      8.00     12.00      2.64      2.51      0.00      0.00      0.00      0.00
02:45:49    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:49    enib08305bf35e      5.00      5.00      0.50      0.44      0.00      0.00      0.00      0.00
02:45:49    enifd833d83eb2      4.00      6.00      0.36      0.50      0.00      0.00      0.00      0.00
02:45:49    enidb0c25597b6      3.00      3.00      0.69      0.74      0.00      0.00      0.00      0.00
02:45:49    eni47a93c32888      5.00      7.00      0.82      1.00      0.00      0.00      0.00      0.00
02:45:49    eni70f4d61bd42      3.00      3.00      0.72      0.77      0.00      0.00      0.00      0.00
02:45:49    eni57210d8fe98   1146.00   2924.00  41083.89    167.32      0.00      0.00      0.00      3.37

02:45:49        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:45:50           lo    155.00    155.00     12.07     12.07      0.00      0.00      0.00      0.00
02:45:50         ens5   1615.00  22754.00     79.07  32642.79      0.00      0.00      0.00      0.00
02:45:50    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:50    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:50         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:50    enic479fef38dc      1.00      1.00      0.06      0.16      0.00      0.00      0.00      0.00
02:45:50    eni5ea3bc05c73      1.00      1.00      0.06      0.16      0.00      0.00      0.00      0.00
02:45:50    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:50    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:50    enife22b4c3b6a      4.00      3.00      0.76      0.75      0.00      0.00      0.00      0.00
02:45:50    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:50    enib08305bf35e      2.00      2.00      0.13      0.44      0.00      0.00      0.00      0.00
02:45:50    enifd833d83eb2      1.00      1.00      0.06      0.16      0.00      0.00      0.00      0.00
02:45:50    enidb0c25597b6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:50    eni47a93c32888      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:50    eni70f4d61bd42      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:50    eni57210d8fe98    841.00   1587.00  31481.58     90.13      0.00      0.00      0.00      2.58

02:45:50        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:45:51           lo    148.00    148.00     11.49     11.49      0.00      0.00      0.00      0.00
02:45:51         ens5   2483.00  33431.00    116.44  47918.44      0.00      0.00      0.00      0.00
02:45:51    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:51    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:51         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:51    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:51    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:51    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:51    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:51    enife22b4c3b6a      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:51    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:51    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:51    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:51    enidb0c25597b6      4.00      4.00      0.75      0.83      0.00      0.00      0.00      0.00
02:45:51    eni47a93c32888      4.00      4.00      0.75      0.83      0.00      0.00      0.00      0.00
02:45:51    eni70f4d61bd42      3.00      3.00      0.72      0.76      0.00      0.00      0.00      0.00
02:45:51    eni57210d8fe98   1283.00   2446.00  46216.13    131.81      0.00      0.00      0.00      3.79

02:45:51        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:45:52           lo    143.00    143.00     10.98     10.98      0.00      0.00      0.00      0.00
02:45:52         ens5   2767.00  29688.00    129.20  42592.27      0.00      0.00      0.00      0.00
02:45:52    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:52    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
