Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-45-226.us-west-2.compute.internal) 	06/04/26 	_x86_64_	(128 CPU)

02:06:38        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:06:39           lo    193.00    193.00     13.04     13.04      0.00      0.00      0.00      0.00
02:06:39         ens5     88.00     84.00     32.77     19.50      0.00      0.00      0.00      0.00
02:06:39    enifb1ac5e0a09      5.00      5.00      0.46      0.44      0.00      0.00      0.00      0.00
02:06:39    eni20ed0c6920d      5.00      5.00      0.46      0.44      0.00      0.00      0.00      0.00
02:06:39         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:39    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:39    eni5ea3bc05c73      1.00      1.00      0.06      0.16      0.00      0.00      0.00      0.00
02:06:39    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:39    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:39    enife22b4c3b6a     43.00     47.00     21.42     20.08      0.00      0.00      0.00      0.00
02:06:39    eni4590226e482      1.00      1.00      0.06      0.40      0.00      0.00      0.00      0.00
02:06:39    enib08305bf35e      5.00      5.00      0.50      0.44      0.00      0.00      0.00      0.00
02:06:39    enifd833d83eb2      4.00      6.00      0.36      0.50      0.00      0.00      0.00      0.00
02:06:39    enidb0c25597b6      7.00      7.00      0.75      9.63      0.00      0.00      0.00      0.00
02:06:39    eni47a93c32888      3.00      3.00      0.68      0.73      0.00      0.00      0.00      0.00
02:06:39    eni70f4d61bd42      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:39    eni57210d8fe98     20.00     23.00      6.85     12.82      0.00      0.00      0.00      0.00

02:06:39        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:06:40           lo    266.00    266.00     19.08     19.08      0.00      0.00      0.00      0.00
02:06:40         ens5    239.00    233.00    122.61     48.53      0.00      0.00      0.00      0.00
02:06:40    enifb1ac5e0a09     16.00     15.00      2.98      2.04      0.00      0.00      0.00      0.00
02:06:40    eni20ed0c6920d     12.00     12.00      2.26      1.43      0.00      0.00      0.00      0.00
02:06:40         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:40    enic479fef38dc      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
02:06:40    eni5ea3bc05c73      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
02:06:40    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:40    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:40    enife22b4c3b6a    106.00     91.00     83.43     45.45      0.00      0.00      0.00      0.01
02:06:40    eni4590226e482      2.00      2.00      0.11      0.26      0.00      0.00      0.00      0.00
02:06:40    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:40    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:40    enidb0c25597b6     28.00     30.00      4.73     63.89      0.00      0.00      0.00      0.01
02:06:40    eni47a93c32888      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:40    eni70f4d61bd42      3.00      3.00      0.72      0.76      0.00      0.00      0.00      0.00
02:06:40    eni57210d8fe98    109.00    107.00     24.43     84.91      0.00      0.00      0.00      0.01

02:06:40        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:06:41           lo    156.00    156.00     12.74     12.74      0.00      0.00      0.00      0.00
02:06:41         ens5   2526.00  45524.00    145.18  65521.16      0.00      0.00      0.00      0.00
02:06:41    enifb1ac5e0a09     26.00     26.00      5.46      3.47      0.00      0.00      0.00      0.00
02:06:41    eni20ed0c6920d     26.00     26.00      5.65      3.90      0.00      0.00      0.00      0.00
02:06:41         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:41    enic479fef38dc      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
02:06:41    eni5ea3bc05c73      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
02:06:41    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:41    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:41    enife22b4c3b6a      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:41    eni4590226e482      3.00      2.00      1.46      0.26      0.00      0.00      0.00      0.00
02:06:41    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:41    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:41    enidb0c25597b6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:41    eni47a93c32888      3.00      3.00      0.68      0.73      0.00      0.00      0.00      0.00
02:06:41    eni70f4d61bd42      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:41    eni57210d8fe98   1482.00   2516.00  63192.26    169.21      0.00      0.00      0.00      5.18

02:06:41        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:06:42           lo    140.00    140.00     11.09     11.09      0.00      0.00      0.00      0.00
02:06:42         ens5   2490.00  46063.00    115.18  65485.37      0.00      0.00      0.00      0.00
02:06:42    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:42    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:42         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:42    enic479fef38dc      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
02:06:42    eni5ea3bc05c73      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
02:06:42    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:42    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:42    enife22b4c3b6a      8.00      9.00      1.17      1.35      0.00      0.00      0.00      0.00
02:06:42    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:42    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:42    enifd833d83eb2      2.00      1.00      0.17      0.10      0.00      0.00      0.00      0.00
02:06:42    enidb0c25597b6      4.00      4.00      0.75      0.83      0.00      0.00      0.00      0.00
02:06:42    eni47a93c32888      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:42    eni70f4d61bd42      3.00      3.00      0.72      0.76      0.00      0.00      0.00      0.00
02:06:42    eni57210d8fe98   2227.00   2451.00  63166.44    130.42      0.00      0.00      0.00      5.17

02:06:42        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:06:43           lo    178.00    178.00     13.09     13.09      0.00      0.00      0.00      0.00
02:06:43         ens5   2882.00  47351.00    134.36  67692.83      0.00      0.00      0.00      0.00
02:06:43    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:43    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:43         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:43    enic479fef38dc      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
02:06:43    eni5ea3bc05c73      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
02:06:43    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:43    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:43    enife22b4c3b6a      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:43    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:43    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:43    enifd833d83eb2      6.00      7.00      0.49      0.67      0.00      0.00      0.00      0.00
02:06:43    enidb0c25597b6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:43    eni47a93c32888      4.00      5.00      0.78      1.03      0.00      0.00      0.00      0.00
02:06:43    eni70f4d61bd42      2.00      4.00      0.14      0.27      0.00      0.00      0.00      0.00
02:06:43    eni57210d8fe98   2098.00   2844.00  65348.27    155.84      0.00      0.00      0.00      5.35

02:06:43        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:06:44           lo    185.00    185.00     13.20     13.20      0.00      0.00      0.00      0.00
