procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 119148152 3172 137646944 0   0    77 86475 4815    0  0  0 100 0  0  0
 1  1      0 119127212 3172 137650880 0   0     0 135732 7502 12370 0 0 99  1  0  0
 3  0      0 119106056 3172 137641208 0   0     0 22219 5638 8491  1  0 99  0  0  0
 1  0      0 119096220 3172 137665220 0   0     0     0 6322 3853  1  0 99  0  0  0
 0  0      0 119123332 3172 137685880 0   0     0     0 5814 3173  0  0 100 0  0  0
 0  0      0 119144288 3172 137685912 0   0     0    20 6979 3017  0  0 100 0  0  0
 0  0      0 119158840 3172 137685908 0   0     0     0 5789 2634  0  0 100 0  0  0
 0  0      0 119194464 3172 137685952 0   0     0 41960 7253 4150  0  0 99  0  0  0
 1  0      0 119218172 3172 137679896 0   0     0     0 7246 7336  0  0 100 0  0  0
 1  0      0 119231828 3172 137684560 0   0     0     0 7884 4353  0  0 100 0  0  0
 1  0      0 119242988 3172 137685832 0   0     0    20 6195 3889  0  0 100 0  0  0
 1  0      0 119258332 3172 137678824 0   0     0     0 7735 5960  0  0 100 0  0  0
 1  0      0 119267504 3172 137674988 0   0     0     8 6526 3603  0  0 100 0  0  0
 1  0      0 119277420 3172 137684440 0   0     0     0 6526 3097  0  0 100 0  0  0
 0  0      0 119282008 3172 137686196 0   0     0     0 7470 7539  0  0 100 0  0  0
 0  0      0 119293084 3172 137686212 0   0     0     0 6343 3231  0  0 99  0  0  0
 0  0      0 119312544 3172 137686200 0   0     0     0 6681 3622  0  0 100 0  0  0
 1  0      0 119342160 3172 137668000 0   0     0     0 6528 3475  0  0 100 0  0  0
 1  0      0 119351868 3172 137678656 0   0     0 23572 9857 7746  0  0 99  0  0  0
 0  0      0 119348296 3172 137686232 0   0     0     0 7514 5294  0  0 100 0  0  0
 1  0      0 119356796 3172 137686228 0   0     0     0 7682 4150  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 119344904 3172 137685652 0   0     0     0 8155 5480  0  0 99  0  0  0
 1  0      0 119332832 3172 137675324 0   0     0     0 7592 4229  1  0 99  0  0  0
 0  0      0 119365512 3172 137686284 0   0     0     0 7507 3156  0  0 99  0  0  0
 1  0      0 119384300 3172 137679892 0   0     0     0 6289 3606  0  0 99  0  0  0
 2  0      0 119391004 3172 137671636 0   0     0     0 5160 2467  0  0 100 0  0  0
 1  0      0 119396564 3172 137669076 0   0     0     0 6691 3376  0  0 99  0  0  0
 2  0      0 119414200 3172 137665584 0   0     0     0 6326 3507  1  0 99  0  0  0
 0  0      0 119394576 3172 137686284 0   0     0     0 5876 7225  0  0 100 0  0  0
 0  0      0 119395204 3172 137686328 0   0     0     0 8526 9313  0  0 99  0  0  0
 1  0      0 119403088 3172 137683464 0   0     0     0 7609 4123  1  0 99  0  0  0
 1  0      0 119419968 3172 137671676 0   0     0     0 7867 5049  0  0 99  0  0  0
 1  0      0 119410776 3172 137679864 0   0     0 62671 7997 4500  1  0 99  0  0  0
 0  0      0 119416916 3172 137685944 0   0     0     0 6184 2911  1  0 99  0  0  0
 1  0      0 119434912 3172 137666096 0   0     0     0 6593 3489  1  0 99  0  0  0
 2  0      0 119432932 3172 137675168 0   0     0     0 7053 3009  1  0 99  0  0  0
 1  0      0 119430872 3172 137674324 0   0     0  2412 7243 3473  0  0 99  0  0  0
 0  0      0 119425716 3172 137686260 0   0     0     0 5512 2717  0  0 99  0  0  0
 1  0      0 119440428 3172 137670980 0   0     0     0 8894 7243  1  0 99  0  0  0
 1  0      0 119441156 3172 137674420 0   0     0     0 7699 4899  1  0 99  0  0  0
 0  0      0 119429200 3172 137686292 0   0     0     0 7837 4622  1  0 99  0  0  0
 0  0      0 119428992 3172 137686292 0   0     0     0 8462 5416  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 119426484 3172 137686476 0   0     0     0 6729 3392  0  0 99  0  0  0
 1  0      0 119427824 3172 137665688 0   0     0     0 7024 3401  0  0 99  0  0  0
 0  0      0 119414952 3172 137686416 0   0     0     0 8752 8188  1  0 99  0  0  0
 1  0      0 119434096 3172 137667776 0   0     0     0 6655 3072  1  0 99  0  0  0
 0  0      0 119408664 3172 137686068 0   0     0     0 7081 3489  1  0 99  0  0  0
 0  0      0 119416664 3172 137686416 0   0     0     0 7419 3325  0  0 99  0  0  0
 1  0      0 119431024 3172 137671444 0   0     0    60 8766 6641  1  0 99  0  0  0
 0  0      0 119417920 3172 137686444 0   0     0     0 7661 4624  0  0 99  0  0  0
 0  0      0 119424776 3172 137686488 0   0     0     0 6189 4057  0  0 99  0  0  0
 0  0      0 119417328 3172 137686524 0   0     0     0 8450 5144  0  0 99  0  0  0
 0  0      0 119408884 3172 137686580 0   0     0     0 6156 3785  0  0 99  0  0  0
 1  0      0 119420960 3172 137671140 0   0     0     0 7893 3340  0  0 99  0  0  0
 1  0      0 119411788 3172 137682608 0   0     0     0 7298 2917  1  0 99  0  0  0
 1  0      0 119412924 3172 137678196 0   0     0     0 6203 2728  0  0 99  0  0  0
 1  0      0 119429060 3172 137666816 0   0     0     0 6240 3230  0  0 99  0  0  0
 0  0      0 119415436 3172 137686676 0   0     0     0 6192 2863  0  0 99  0  0  0
 1  0      0 119421076 3172 137678660 0   0     0     0 5510 7375  0  0 99  0  0  0
 1  0      0 119441328 3172 137672788 0   0     0     0 7586 8090  0  0 99  0  0  0
 1  0      0 119439968 3172 137682440 0   0     0     0 5489 3707  0  0 99  0  0  0
 0  0      0 119423928 3172 137686340 0   0     0     0 7110 4950  0  0 99  0  0  0
 2  0      0 119450088 3172 137668768 0   0     0     1 5780 2937  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 119445992 3172 137675856 0   0     0     0 5970 2825  1  0 99  0  0  0
 1  0      0 119445072 3172 137682956 0   0     0     0 6117 2926  1  0 99  0  0  0
 0  0      0 119447588 3172 137686792 0   0     0     0 4583 2442  0  0 100 0  0  0
 4  0      0 119448620 3172 137679924 0   0     0     0 5191 2264  0  0 99  0  0  0
 1  0      0 119457228 3172 137681472 0   0     0     4 6204 3152  1  0 99  0  0  0
 2  0      0 119456804 3172 137671196 0   0     0     0 6720 7509  1  0 99  0  0  0
 3  0      0 119463940 3172 137671160 0   0     0     0 6133 4254  0  0 99  0  0  0
 2  0      0 119464944 3172 137671676 0   0     0     0 5420 3121  0  0 99  0  0  0
 1  0      0 119483708 3172 137666668 0   0     0     0 6398 5534  0  0 99  0  0  0
 1  0      0 119456176 3172 137681444 0   0     0     0 6455 3297  1  0 99  0  0  0
 0  0      0 119455800 3172 137686832 0   0     0     0 5307 2542  0  0 99  0  0  0
 0  0      0 119469136 3172 137686832 0   0     0     0 6232 6913  0  0 99  0  0  0
 1  0      0 119482488 3172 137667900 0   0     0     0 4744 2554  0  0 100 0  0  0
 2  0      0 119476344 3172 137675116 0   0     0     0 5603 2852  0  0 99  0  0  0
 2  0      0 119471544 3172 137681004 0   0     0    16 5588 2715  1  0 99  0  0  0
 1  0      0 119478076 3172 137686580 0   0     0   176 6140 6401  0  0 99  0  0  0
 1  0      0 119473276 3172 137686900 0   0     0     0 6683 4836  0  0 99  0  0  0
 1  0      0 119474548 3172 137686892 0   0     0     0 5003 3621  0  0 99  0  0  0
 2  0      0 119487212 3172 137684048 0   0     0     0 5677 4539  0  0 100 0  0  0
 3  0      0 119487316 3172 137675740 0   0     0     0 6611 3752  0  0 99  0  0  0
 2  0      0 119403220 3172 137682144 0   0     0     0 6637 3357  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 119367912 3172 137668432 0   0     0     0 5466 3676  0  0 100 0  0  0
 1  0      0 119306280 3172 137686924 0   0     0     0 6005 2812  0  0 99  0  0  0
 1  0      0 119392724 3172 137686896 0   0     0     0 6922 4204  1  0 99  0  0  0
 1  0      0 119329676 3172 137686928 0   0     0     0 6596 3666  0  0 99  0  0  0
 1  0      0 119334424 3172 137686920 0   0     0     0 7417 7708  1  0 99  0  0  0
 1  0      0 119330308 3172 137687052 0   0     0     0 7069 9007  0  0 99  0  0  0
 1  0      0 119342660 3172 137687064 0   0     0     0 6442 4250  0  0 99  0  0  0
 1  0      0 119349904 3172 137686604 0   0     0     0 7776 5398  0  0 99  0  0  0
 1  0      0 119350424 3172 137687064 0   0     0     2 7036 3534  0  0 99  0  0  0
 1  0      0 119356264 3172 137687064 0   0     0     0 1881 2144  0  0 100 0  0  0
 1  0      0 119358544 3172 137687064 0   0     0     0 1972 2350  0  0 100 0  0  0
 1  0      0 119364928 3172 137687064 0   0     0     0 1979 2271  0  0 100 0  0  0
 2  0      0 119375524 3172 137687064 0   0     0     0 2058 2705  0  0 100 0  0  0
 3  0      0 119399492 3172 137666400 0   0     0     0 1749 2252  0  0 100 0  0  0
 3  0      0 119362348 3172 137666872 0   0     0  1240 6853 7759  1  0 99  0  0  0
 2  0      0 119296004 3172 137670936 0   0     0     0 6745 4781  0  0 99  0  0  0
 4  0      0 119355300 3172 137678712 0   0     0     0 7708 3995  1  0 99  0  0  0
 2  0      0 119298936 3172 137687116 0   0     0     0 8474 5952  1  0 99  0  0  0
 2  0      0 119316644 3172 137679064 0   0     0    44 7029 3527  0  0 99  0  0  0
 1  0      0 119300916 3172 137686844 0   0     0     0 5156 3250  0  0 99  0  0  0
 1  0      0 119343552 3172 137687160 0   0     0     0 7087 7980  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 119318584 3172 137687436 0   0     0     0 6065 3345  0  0 99  0  0  0
 1  0      0 119324928 3172 137686804 0   0     0     0 5156 3042  0  0 99  0  0  0
 1  0      0 119303428 3172 137687220 0   0     0     0 6700 3189  0  0 99  0  0  0
 1  0      0 119254168 3172 137687228 0   0     0    48 8076 6700  0  0 99  0  0  0
 1  0      0 119270780 3172 137687236 0   0     0    12 4211 4191  0  0 100 0  0  0
 2  0      0 119224156 3172 137674820 0   0     0     0 8142 4627  1  0 99  0  0  0
 1  0      0 119213780 3172 137687380 0   0     0     0 6471 4920  0  0 99  0  0  0
 2  0      0 119222760 3172 137679428 0   0     0     0 6789 4004  0  0 99  0  0  0
 2  0      0 119246852 3172 137668148 0   0     0     0 5139 2881  0  0 99  0  0  0
 1  0      0 119217556 3172 137687612 0   0     0     0 6369 3283  0  0 99  0  0  0
 1  0      0 119198136 3172 137687284 0   0     0     4 5705 2543  0  0 99  0  0  0
 1  0      0 119219168 3172 137687284 0   0     0     0 1953 2321  0  0 100 0  0  0
