timestamp rx_kb/s tx_kb/s
16:30:23 0 0
16:30:24 15 4
16:30:25 81 9988
16:30:26 860 106056
16:30:27 0 0
16:30:28 888 102762
16:30:29 0 0
16:30:30 897 99117
16:30:31 63 31
16:30:32 1016 96536
16:30:33 520 56668
16:30:34 314 34710
16:30:35 895 87227
16:30:36 3 1
16:30:37 733 83263
16:30:38 0 0
16:30:39 785 80148
16:30:40 0 0
16:30:41 669 75555
16:30:42 855 67576
16:30:43 54 4746
16:30:44 796 68717
16:30:45 0 0
16:30:46 820 64711
16:30:47 0 0
16:30:48 649 61734
16:30:49 527 37496
16:30:50 143 21040
16:30:51 610 55766
16:30:52 8 412
16:30:53 611 53433
16:30:54 24 7
16:30:55 620 62005
16:30:56 0 0
16:30:57 789 87698
16:30:58 1 0
16:30:59 0 0
16:31:00 754 85595
16:31:01 0 0
16:31:02 714 83107
16:31:03 1 0
16:31:04 23 7
16:31:05 887 81530
16:31:07 0 0
16:31:08 906 80172
16:31:09 4 0
16:31:10 877 78835
16:31:11 0 0
16:31:12 722 77160
16:31:13 450 33170
16:31:14 286 41931
16:31:15 703 73496
16:31:16 0 0
16:31:17 867 72547
16:31:18 0 0
16:31:19 921 70426
16:31:20 0 0
16:31:21 843 68626
16:31:22 664 66227
16:31:23 5 641
16:31:24 665 63526
16:31:25 34 2062
16:31:26 681 64225
16:31:27 0 0
16:31:28 715 63303
16:31:29 0 0
16:31:30 649 61629
16:31:31 0 0
16:31:32 794 61127
16:31:33 151 77
16:31:34 417 59493
16:31:35 92 84
16:31:36 562 58145
16:31:37 0 0
16:31:38 600 57846
16:31:39 0 0
16:31:40 721 57548
16:31:41 0 0
16:31:42 610 57306
16:31:43 4 0
16:31:44 0 0
16:31:45 720 57212
16:31:46 9 0
16:31:47 743 57652
16:31:48 0 0
16:31:49 0 0
16:31:50 806 58190
16:31:51 0 0
16:31:52 756 60567
16:31:53 313 17443
16:31:54 455 44843
16:31:55 760 66205
16:31:56 1 0
16:31:57 812 71756
16:31:58 0 0
16:31:59 798 80500
16:32:00 55 637
16:32:01 753 92092
16:32:02 646 77593
16:32:03 202 31832
16:32:04 607 86337
16:32:05 267 39896
16:32:06 598 61834
16:32:07 3 1
16:32:08 551 50300
16:32:09 0 0
16:32:10 542 51407
16:32:11 0 0
16:32:12 552 51586
16:32:13 0 0
16:32:14 580 51460
16:32:15 15 4
16:32:16 612 52111
16:32:17 0 0
16:32:18 680 52408
16:32:19 0 0
16:32:20 691 52991
16:32:21 0 0
16:32:22 0 0
16:32:23 719 53316
16:32:24 12 3
16:32:25 215 1786
16:32:26 564 51771
16:32:27 0 0
16:32:28 653 54981
16:32:29 0 0
16:32:30 0 0
16:32:31 672 54590
16:32:32 0 0
16:32:33 0 0
16:32:34 658 55648
16:32:35 72 35
16:32:36 639 56480
16:32:37 734 56970
16:32:38 4 1
16:32:39 814 59045
16:32:40 0 0
16:32:41 723 58874
16:32:42 699 59660
16:32:43 3 1
16:32:44 815 61440
16:32:45 12 3
16:32:46 742 62424
16:32:47 587 58175
16:32:48 73 6380
16:32:49 665 66261
16:32:50 0 0
16:32:51 803 70147
16:32:52 0 0
16:32:53 636 71449
16:32:54 742 69586
16:32:55 64 5952
16:32:56 690 81058
16:32:57 4 1
16:32:58 803 86980
16:32:59 4 0
16:33:00 895 112626
16:33:01 0 0
16:33:02 1004 146445
16:33:03 0 0
16:33:04 1016 153997
16:33:05 13 4
16:33:06 437 47910
16:33:07 279 60621
16:33:08 0 0
16:33:09 967 121599
16:33:10 23 1943
16:33:11 0 0
16:33:12 1029 136741
16:33:13 0 0
16:33:14 12 3
16:33:15 1081 146158
16:33:16 0 0
16:33:17 0 0
16:33:18 1114 150155
16:33:19 0 0
16:33:20 1047 150334
16:33:21 4 0
16:33:22 749 72848
16:33:23 730 55496
16:33:24 14 4
16:33:25 681 56107
16:33:26 0 0
16:33:27 611 55874
16:33:28 0 0
16:33:29 552 56440
16:33:30 491 48040
16:33:31 54 8282
16:33:32 774 57051
16:33:33 4 0
16:33:34 844 57849
16:33:35 0 0
16:33:36 757 57453
16:33:37 0 0
16:33:38 694 57713
16:33:39 631 58525
16:33:40 6 2
16:33:41 613 58727
16:33:42 0 0
16:33:43 767 59273
16:33:44 23 7
16:33:45 935 59431
16:33:46 0 0
16:33:47 738 60427
16:33:48 0 0
16:33:49 797 61788
16:33:50 0 0
16:33:51 808 61952
16:33:52 0 0
16:33:53 786 62182
16:33:54 36 929
16:33:55 0 0
16:33:56 699 63535
16:33:57 0 0
16:33:58 591 39431
16:33:59 171 25646
16:34:00 0 0
16:34:01 701 66549
16:34:02 0 0
16:34:03 670 68648
16:34:04 23 7
16:34:05 716 71077
16:34:07 0 0
16:34:08 922 75434
16:34:09 638 58582
16:34:10 167 19292
16:34:11 849 82581
16:34:12 0 0
16:34:13 907 88685
16:34:14 0 0
16:34:15 926 97856
16:34:16 0 0
16:34:17 854 108664
16:34:18 0 0
16:34:19 988 123713
16:34:20 0 0
16:34:21 913 138002
16:34:22 0 0
16:34:23 1066 148406
16:34:24 0 0
16:34:25 944 151726
16:34:26 0 0
16:34:27 989 153105
16:34:28 0 0
16:34:29 911 156289
16:34:30 0 0
16:34:31 978 115252
16:34:32 1 0
16:34:33 30 16
16:34:34 735 63064
16:34:35 23 7
