procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 121028180 1944 136241964 0   0    81 69000 5570    0  0  0 100 0  0  0
 0  0      0 121004260 1944 136243748 0   0     0     0 7428 11668 0  0 100 0  0  0
 0  0      0 120969324 1944 136227396 0   0     0 16419 6975 11226 0  0 100 0  0  0
136 0      0 120056956 1944 136227644 0   0     0     0 4762 4487  6  1 93  0  0  0
113 0      0 118464864 1944 136228092 0   0     0     0 114533 20834 71 12 17 0 0 0
114 0      0 118635312 1944 136228124 0   0     0     0 136348 9612 77 12 11 0 0  0
80  0      0 118401252 1944 136228124 0   0     0     8 146194 7911 75 12 12 0 0  0
16  0      0 118564140 1944 136228124 0   0     0  2188 82798 11050 11 2 87 0  0  0
 8  0      0 118725156 1944 136228092 0   0     0     0 58543 6686 5  1 94  0  0  0
 3  0      0 118866456 1944 136228092 0   0     0     0 55482 10566 6 1 94  0  0  0
12  0      0 118987084 1944 136247860 0   0     0     0 60062 5670 5  1 94  0  0  0
 7  0      0 119165700 1944 136247236 0   0     0     0 59187 5637 5  1 94  0  0  0
10  0      0 119367552 1944 136245220 0   0     0     0 47390 3521 5  1 94  0  0  0
 9  0      0 119489880 1944 136243532 0   0     0     0 51020 3943 5  1 94  0  0  0
 3  0      0 119656684 1944 136241508 0   0     0     0 45016 3393 4  1 96  0  0  0
 3  0      0 119786728 1944 136239196 0   0     0     0 13610 5251 1  0 99  0  0  0
 1  0      0 119925696 1944 136236308 0   0     0     0 8877 3199  1  0 99  0  0  0
 0  0      0 120094400 1944 136233236 0   0     0     0 7923 3163  1  0 99  0  0  0
 0  0      0 120235348 1944 136230244 0   0     0     0 7338 5017  0  0 100 0  0  0
 0  0      0 120333776 1944 136229532 0   0     0     0 4687 4653  0  0 100 0  0  0
 0  0      0 120422964 1944 136228412 0   0     0     0 3123 3696  0  0 100 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 120446232 1944 136244580 0   0     0 16451 7610 11124 0  0 100 0  0  0
 0  0      0 120487024 1944 136244280 0   0     0     4 4094 5253  0  0 100 0  0  0
 0  0      0 120493964 1944 136244280 0   0     0     0 2375 2747  0  0 100 0  0  0
 0  0      0 120510148 1944 136244280 0   0     0     0 2851 6897  0  0 100 0  0  0
 0  0      0 120538936 1944 136244280 0   0     0     0 3244 5190  0  0 100 0  0  0
 0  0      0 120549956 1944 136244288 0   0     0     8 2193 2768  0  0 100 0  0  0
