Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-45-226.us-west-2.compute.internal) 	06/04/26 	_x86_64_	(128 CPU)

03:02:29        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:02:30           lo    234.00    234.00     15.45     15.45      0.00      0.00      0.00      0.00
03:02:30         ens5    215.00    203.00    107.11     39.56      0.00      0.00      0.00      0.00
03:02:30    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:30    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:30         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:30    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:30    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:30    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:30    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:30    enife22b4c3b6a    114.00     95.00     48.19     48.13      0.00      0.00      0.00      0.00
03:02:30    eni4590226e482      1.00      1.00      0.06      0.21      0.00      0.00      0.00      0.00
03:02:30    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:30    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:30    enidb0c25597b6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:30    eni47a93c32888     25.00     27.00      2.99     30.44      0.00      0.00      0.00      0.00
03:02:30    eni70f4d61bd42      3.00      3.00      0.72      0.76      0.00      0.00      0.00      0.00
03:02:30    eni57210d8fe98     51.00     49.00     13.62     54.59      0.00      0.00      0.00      0.00

03:02:30        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:02:31           lo    144.00    144.00     11.39     11.39      0.00      0.00      0.00      0.00
03:02:31         ens5    202.00    220.00     86.60    110.32      0.00      0.00      0.00      0.00
03:02:31    enifb1ac5e0a09     28.00     28.00      5.99      3.68      0.00      0.00      0.00      0.00
03:02:31    eni20ed0c6920d     30.00     30.00      7.55      3.77      0.00      0.00      0.00      0.00
03:02:31         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:31    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:31    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:31    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:31    enia205ab21f2e      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
03:02:31    enife22b4c3b6a     29.00     26.00     53.77     14.82      0.00      0.00      0.00      0.00
03:02:31    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:31    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:31    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:31    enidb0c25597b6      3.00      3.00      0.69      0.74      0.00      0.00      0.00      0.00
03:02:31    eni47a93c32888     11.00     10.00      2.29     42.99      0.00      0.00      0.00      0.00
03:02:31    eni70f4d61bd42      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:31    eni57210d8fe98    174.00    188.00     99.45     88.97      0.00      0.00      0.00      0.01

03:02:31        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:02:32           lo    167.00    167.00     12.24     12.24      0.00      0.00      0.00      0.00
03:02:32         ens5   2152.00   5245.00    210.79   7157.37      0.00      0.00      0.00      0.00
03:02:32    enifb1ac5e0a09    112.00    112.00     28.62     12.60      0.00      0.00      0.00      0.00
03:02:32    eni20ed0c6920d     98.00     98.00     24.54     11.19      0.00      0.00      0.00      0.00
03:02:32         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:32    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:32    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:32    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:32    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:32    enife22b4c3b6a      5.00      4.00      0.83      0.87      0.00      0.00      0.00      0.00
03:02:32    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:32    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:32    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:32    enidb0c25597b6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:32    eni47a93c32888      3.00      3.00      0.68      0.73      0.00      0.00      0.00      0.00
03:02:32    eni70f4d61bd42      3.00      3.00      0.72      0.76      0.00      0.00      0.00      0.00
03:02:32    eni57210d8fe98    808.00   2356.00   7240.71    281.35      0.00      0.00      0.00      0.59

03:02:32        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:02:33           lo    351.00    351.00     33.17     33.17      0.00      0.00      0.00      0.00
03:02:33         ens5 235282.00 1376636.00  11873.69 2965019.05      0.00      0.00      0.00      0.00
03:02:33    enifb1ac5e0a09    526.00    526.00    129.78     60.00      0.00      0.00      0.00      0.01
03:02:33    eni20ed0c6920d    554.00    554.00    143.60     62.34      0.00      0.00      0.00      0.01
03:02:33         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:33    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:33    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:33    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:33    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:33    enife22b4c3b6a      2.00      2.00      0.13      0.39      0.00      0.00      0.00      0.00
03:02:33    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:33    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:33    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:02:33    enidb0c25597b6      3.00      3.00      0.69      0.74      0.00      0.00      0.00      0.00
03:02:33    eni47a93c32888      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
