Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-45-226.us-west-2.compute.internal) 	06/04/26 	_x86_64_	(128 CPU)

02:19:03      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:19:04        0     10676    0.97    0.00    0.00    0.00    0.97    47  containerd
02:19:04        0     10742    0.97    0.97    0.00    0.00    1.94    84  kubelet
02:19:04    10001     39866    0.00    0.97    0.00    0.00    0.97    66  manager
02:19:04       26    312525    0.97    0.00    0.00    0.00    0.97    26  manager
02:19:04       26    312570    0.00    0.97    0.00    0.00    0.97    65  postgres
02:19:04        0    320372    2.91    0.97    0.00    0.00    3.88    36  pidstat
02:19:04       26    320428    1.94    0.00    0.00    0.00    1.94    37  barman-cloud-ba
02:19:04       26    320429    0.97    0.00    0.00    0.00    0.97    67  pg_isready

02:19:04      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:19:05        0      2120    0.00    1.00    0.00    0.00    1.00    61  kworker/61:1-mm_percpu_wq
02:19:05        0     10676    0.00    1.00    0.00    0.00    1.00    47  containerd
02:19:05    65532     13841    1.00    0.00    0.00    0.00    1.00    26  coredns
02:19:05    10001     39866    1.00    0.00    0.00    0.00    1.00    66  manager
02:19:05       26    312323    1.00    0.00    0.00    0.00    1.00    36  manager
02:19:05       26    312525    1.00    0.00    0.00    0.00    1.00    26  manager
02:19:05        0    320372    0.00    2.00    0.00    0.00    2.00    36  pidstat
02:19:05       26    320428   57.00   15.00    0.00    0.00   72.00    16  barman-cloud-ba
02:19:05       26    320442    0.00    1.00    0.00    0.00    1.00    52  postgres
02:19:05       26    320466    1.00    2.00    0.00    0.00    3.00    39  barman-cloud-ba
02:19:05       26    320480    0.00    1.00    0.00    0.00    1.00    94  barman-cloud-ba
02:19:05       26    320481    0.00    1.00    0.00    0.00    1.00    49  barman-cloud-ba

02:19:05      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:19:06        0     10742    1.00    1.00    0.00    0.00    2.00    84  kubelet
02:19:06    65532     13838    1.00    1.00    0.00    0.00    2.00    89  coredns
02:19:06    65532     13841    0.00    1.00    0.00    0.00    1.00    26  coredns
02:19:06     1000     18234    1.00    0.00    0.00    0.00    1.00    93  metrics-server
02:19:06    65532     43438    6.00    0.00    0.00    0.00    6.00    43  controller
02:19:06        0     45906    0.00    1.00    0.00    0.00    1.00    29  kworker/29:2-events
02:19:06        0    320334    0.00    1.00    0.00    0.00    1.00    74  iostat
02:19:06        0    320372    0.00    2.00    0.00    0.00    2.00    36  pidstat
02:19:06       26    320428   73.00   27.00    0.00    0.00  100.00    16  barman-cloud-ba
02:19:06       26    320466    6.00    2.00    0.00    0.00    8.00    39  barman-cloud-ba
02:19:06       26    320480    6.00   24.00    0.00    0.00   30.00     9  barman-cloud-ba
02:19:06       26    320481   10.00   21.00    0.00    0.00   31.00   111  barman-cloud-ba
02:19:06       26    320486   10.00   23.00    0.00    0.00   33.00    48  barman-cloud-ba
02:19:06       26    320489    7.00   24.00    0.00    0.00   31.00   108  barman-cloud-ba
02:19:06       26    320493    4.00   22.00    0.00    0.00   26.00    61  barman-cloud-ba
02:19:06       26    320497    5.00   23.00    0.00    0.00   28.00    61  barman-cloud-ba
02:19:06       26    320501    8.00   22.00    0.00    0.00   30.00    24  barman-cloud-ba
02:19:06       26    320506    4.00   24.00    0.00    0.00   28.00    62  barman-cloud-ba
02:19:06       26    320511    4.00   23.00    0.00    0.00   27.00    68  barman-cloud-ba
02:19:06       26    320515    5.00   23.00    0.00    0.00   28.00    97  barman-cloud-ba
02:19:06       26    320521    4.00   24.00    0.00    0.00   28.00    70  barman-cloud-ba
02:19:06       26    320525    7.00   20.00    0.00    0.00   27.00    10  barman-cloud-ba
02:19:06       26    320529   11.00   25.00    0.00    0.00   36.00    67  barman-cloud-ba
02:19:06       26    320534   10.00   25.00    0.00    0.00   35.00     2  barman-cloud-ba
02:19:06       26    320539    4.00   24.00    0.00    0.00   28.00     1  barman-cloud-ba
02:19:06       26    320544    7.00   27.00    0.00    0.00   34.00   102  barman-cloud-ba
02:19:06       26    320548    9.00   25.00    0.00    0.00   34.00   117  barman-cloud-ba
02:19:06       26    320553    7.00   21.00    0.00    0.00   28.00    17  barman-cloud-ba
02:19:06       26    320558    4.00   25.00    0.00    0.00   29.00    11  barman-cloud-ba
02:19:06       26    320562    6.00   23.00    0.00    0.00   29.00    92  barman-cloud-ba
02:19:06       26    320568    5.00   24.00    0.00    0.00   29.00    86  barman-cloud-ba
02:19:06       26    320572    3.00   27.00    0.00    0.00   30.00    73  barman-cloud-ba
02:19:06       26    320577    8.00   24.00    0.00    0.00   32.00    55  barman-cloud-ba
02:19:06       26    320581    3.00   24.00    0.00    0.00   27.00    17  barman-cloud-ba
02:19:06       26    320586    4.00   26.00    0.00    0.00   30.00    19  barman-cloud-ba
02:19:06       26    320591    3.00   24.00    0.00    0.00   27.00    84  barman-cloud-ba
02:19:06       26    320596    4.00   25.00    0.00    0.00   29.00    52  barman-cloud-ba
02:19:06       26    320601    2.00   27.00    0.00    0.00   29.00    24  barman-cloud-ba
02:19:06       26    320607    5.00   24.00    0.00    0.00   29.00    22  barman-cloud-ba
02:19:06       26    320611    5.00   24.00    0.00    0.00   29.00    64  barman-cloud-ba
02:19:06       26    320616    5.00   28.00    0.00    0.00   33.00    59  barman-cloud-ba
02:19:06       26    320622    4.00   25.00    0.00    0.00   29.00    64  barman-cloud-ba
02:19:06       26    320627    4.00   27.00    0.00    0.00   31.00   100  barman-cloud-ba
02:19:06       26    320633    6.00   25.00    0.00    0.00   31.00   103  barman-cloud-ba
02:19:06       26    320638    5.00   24.00    0.00    0.00   29.00    28  barman-cloud-ba
02:19:06       26    320642    9.00   26.00    0.00    0.00   35.00   104  barman-cloud-ba
02:19:06       26    320648    4.00   24.00    0.00    0.00   28.00     2  barman-cloud-ba
02:19:06       26    320654    3.00   28.00    0.00    0.00   31.00   113  barman-cloud-ba
02:19:06       26    320659    6.00   24.00    0.00    0.00   30.00    17  barman-cloud-ba
02:19:06       26    320665    7.00   24.00    0.00    0.00   31.00    45  barman-cloud-ba
02:19:06       26    320669    2.00   29.00    0.00    0.00   31.00    25  barman-cloud-ba
02:19:06       26    320674    3.00   27.00    0.00    0.00   30.00    46  barman-cloud-ba
02:19:06       26    320679    5.00   25.00    0.00    0.00   30.00    33  barman-cloud-ba
02:19:06       26    320683    2.00   26.00    0.00    0.00   28.00    77  barman-cloud-ba
02:19:06       26    320689    4.00   25.00    0.00    0.00   29.00    32  barman-cloud-ba
02:19:06       26    320694    6.00   24.00    0.00    0.00   30.00   110  barman-cloud-ba
02:19:06       26    320698    2.00   26.00    0.00    0.00   28.00   117  barman-cloud-ba
02:19:06       26    320705    4.00   27.00    0.00    0.00   31.00    87  barman-cloud-ba
02:19:06       26    320710    4.00   25.00    0.00    0.00   29.00     3  barman-cloud-ba
