procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 119837044 3172 137456232 0   0    68 76379 4992    0  0  0 100 0  0  0
 0  0      0 119818752 3172 137459376 0   0     0     0 5330 8608  0  0 100 0  0  0
 1  0      0 119692904 3172 137447928 0   0     0 16418 5051 7196  1  0 99  0  0  0
 2  0      0 117916208 3172 137524468 0   0     0     8 16739 28983 3 13 84 0  0  0
 2  0      0 117833044 3172 137581384 0   0     0     0 21948 14139 1 0 98  0  0  0
 1  0      0 117856224 3172 137552964 0   0     0     0 20699 9651 1  0 98  0  0  0
 2  0      0 117795596 3172 137564552 0   0     0     0 17637 7363 1  0 99  0  0  0
 1  0      0 117734144 3172 137575680 0   0     0     0 21179 9494 1  0 98  0  0  0
 2  0      0 117735116 3172 137544652 0   0     0     0 14450 6687 1  0 98  0  0  0
 1  0      0 117786012 3172 137493032 0   0     0     0 22633 6470 1  0 99  0  0  0
 1  0      0 117742284 3172 137474216 0   0     0    59 9023 3543  1  0 99  0  0  0
 1  0      0 117631340 3172 137477812 0   0     0     0 10893 4673 1  0 99  0  0  0
 1  0      0 117524636 3172 137480804 0   0     0     0 10730 4647 1  0 99  0  0  0
 2  0      0 117420868 3172 137486268 0   0     0     0 11088 5091 1  0 99  0  0  0
 2  0      0 117354140 3172 137465476 0   0     0    16 13206 7746 1  0 99  0  0  0
 1  0      0 117284776 3172 137484288 0   0     0     0 12404 7942 1  0 99  0  0  0
 1  0      0 117205344 3172 137502276 0   0     0     0 11765 4747 1  0 99  0  0  0
 2  0      0 117187188 3172 137479700 0   0     0     0 11958 6728 1  0 99  0  0  0
 1  0      0 117109512 3172 137483444 0   0     0     0 10224 4026 1  0 99  0  0  0
 1  0      0 117130996 3172 137486836 0   0     0     0 11568 8965 1  0 99  0  0  0
 2  0      0 117143060 3172 137490560 0   0     0     0 9763 4918  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 117134172 3172 137472888 0   0     0     0 11718 4221 1  0 99  0  0  0
 1  0      0 117096060 3172 137474188 0   0     0     0 13612 4495 1  0 99  0  0  0
 1  0      0 117051652 3172 137474912 0   0     0     0 13133 5064 1  0 99  0  0  0
 1  0      0 117000204 3172 137517608 0   0     0     0 11537 7448 1  0 99  0  0  0
 1  0      0 116968796 3172 137476716 0   0     0     0 10954 7721 1  0 99  0  0  0
 1  0      0 116923896 3172 137495504 0   0     0  2284 11426 5290 1  0 99  0  0  0
 1  0      0 116914436 3172 137479804 0   0     0     0 11669 7365 1  0 99  0  0  0
 1  0      0 116888124 3172 137482852 0   0     0    56 10935 3991 1  0 99  0  0  0
 1  0      0 116841020 3172 137506736 0   0     0     0 11555 4906 1  0 99  0  0  0
 2  0      0 116906452 3172 137506256 0   0     0     0 9332 4366  1  0 99  0  0  0
 1  0      0 116933444 3172 137504468 0   0     0    32 9929 4567  1  0 99  0  0  0
 1  0      0 116862652 3172 137503420 0   0     0 20980 10218 4956 1  0 99  0  0  0
 3  0      0 116805692 3172 137522012 0   0     0  1512 9357 5759  1  0 99  0  0  0
 1  0      0 116855804 3172 137478788 0   0     0     0 14114 11993 1 0 99  0  0  0
 1  0      0 116845904 3172 137481080 0   0     0     0 11726 7724 1  0 99  0  0  0
 1  0      0 116815580 3172 137485204 0   0     0     0 12657 5160 1  0 99  0  0  0
 1  0      0 116787468 3172 137485060 0   0     0     0 13880 6987 1  0 99  0  0  0
 1  0      0 116740444 3172 137487732 0   0     0     0 11358 4740 1  0 99  0  0  0
 2  0      0 116720960 3172 137490516 0   0     0     0 11776 4823 1  0 99  0  0  0
 1  0      0 116792292 3172 137470476 0   0     0   127 10286 4695 1  0 99  0  0  0
 1  0      0 116852892 3172 137470148 0   0     0     0 11238 4169 1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 116844740 3172 137472712 0   0     0     0 12614 4446 1  0 99  0  0  0
 1  0      0 116824292 3172 137475028 0   0     0     0 12224 5185 1  0 99  0  0  0
 1  0      0 116801680 3172 137476312 0   0     0     0 13182 7378 1  0 99  0  0  0
 1  0      0 116817212 3172 137475960 0   0     0     0 12927 7739 1  0 99  0  0  0
 1  0      0 116806704 3172 137477520 0   0     0     0 12661 5116 1  0 99  0  0  0
 1  0      0 116775920 3172 137477964 0   0     0     0 14312 7747 1  0 99  0  0  0
 1  0      0 116788548 3172 137478076 0   0     0     0 11794 4270 1  0 99  0  0  0
 1  0      0 116752132 3172 137478132 0   0     0     0 10726 7773 1  0 99  0  0  0
