procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 119147616 1600 137952440 0   0  1454 78464 6067    0  0  0 99  0  0  0
 0  0      0 119126368 1600 137954536 0   0     0     0 5854 10261 0  0 100 0  0  0
 0  0      0 119131616 1600 137954536 0   0     0     0 2996 4490  0  0 100 0  0  0
 0  0      0 119138700 1600 137954536 0   0     0     4 2759 3178  0  0 100 0  0  0
 0  0      0 119145400 1600 137954536 0   0     0     0 2505 3121  0  0 100 0  0  0
 0  0      0 119154764 1600 137954536 0   0     0     0 3063 3885  0  0 100 0  0  0
 0  0      0 119161688 1600 137954572 0   0     0     0 1936 2170  0  0 100 0  0  0
 0  0      0 119166616 1600 137954572 0   0     0     0 2336 2906  0  0 100 0  0  0
 0  0      0 119163980 1600 137954576 0   0     0     0 3967 6175  0  0 100 0  0  0
 1  0      0 119113784 1600 137955076 0   0     0   613 6788 11015 0  0 100 0  0  0
10  0      0 113599444 1600 143143804 0   0     0     0 49100 20752 6 1 93  0  0  0
11  0      0 107034224 1600 149668144 0   0     0     0 54449 26324 6 1 93  0  0  0
 3  9      0 100790260 1600 155926876 0   0     0 2402304 56276 20473 6 1 91 2 0  0
 0 16      0 99163692 1600 157564252 0    0     0 2265088 51675 36206 2 1 87 11 0 0
 1 16      0 98048100 1600 158674280 0    0     0 1464328 46195 29925 1 0 86 12 0 0
 2 16      0 97002072 1600 159722864 0    0     0 1034240 44737 30741 1 0 86 13 0 0
 0 17      0 95866904 1600 160865648 0    0     0 1726464 49351 32776 1 0 86 12 0 0
 4 15      0 94834620 1600 161900912 0    0     0 703772 48243 31336 1 1 85 13 0  0
 1 16      0 93733168 1600 163021168 0    0     0 697624 46084 29737 1 0 86 13 0  0
 3 16      0 92584100 1600 164173168 0    0     0 1385071 49464 30848 1 1 86 12 0 0
 2 16      0 91423436 1600 165330504 0    0     0 1629896 45282 29351 1 1 86 12 0 0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4 17      0 90063724 1600 166684236 0    0     0 727204 47917 36606 2 1 85 12 0  0
 4 14      0 88677524 1600 168067672 0    0     0 1184781 46566 31190 1 0 86 12 0 0
 1 14      0 87020524 1600 169729624 0    0     0 989544 47535 30629 2 1 87 11 0  0
 4 14      0 84856404 1600 171860636 0    0     0 555500 46407 24371 2 0 87 11 0  0
 9 13      0 81877320 1600 174803712 0    0     0 1322770 48100 17510 2 1 87 11 0 0
 0 26      0 79054196 1600 177601884 0    0     0 2035253 45152 19568 2 0 83 15 0 0
 0 31      0 77542572 1600 179118972 0    0     0 1715400 27987 24520 0 0 79 20 0 0
 0 33      0 77063156 1600 179612540 0    0     0 1474900 17061 21336 0 0 75 25 0 0
 0 33      0 76676640 1600 180013948 0    0     0 708904 15905 22322 0 0 75 25 0  0
 0 33      0 75259088 1600 181437340 0    0     0 1453552 18295 20914 0 0 75 25 0 0
 0 33      0 74020024 1600 182694820 0    0     0 1402140 20028 27699 0 0 75 25 0 0
 0 33      0 73404088 1600 183317412 0    0     0 1409272 16558 23150 0 0 75 25 0 0
 5 28      0 72779976 1600 183950244 0    0     0 854004 16192 21582 0 0 75 25 0  0
 5 28      0 71634188 1600 185101220 0    0     0 1220004 17268 22074 0 0 75 25 0 0
 4 28      0 70724876 1600 186032100 0    0     0 1443654 16804 21315 0 1 75 25 0 0
 7 27      0 69980404 1600 186777604 0    0     0 1886489 16950 21504 0 0 75 25 0 0
 2 31      0 69040392 1600 187708420 0    0     0 1200144 19428 21936 0 0 75 25 0 0
 3 30      0 67988600 1600 188750884 0    0     0 1619616 18206 20421 0 0 75 25 0 0
 1 32      0 66966220 1600 189775940 0    0     0 701440 19355 22444 0 0 75 25 0  0
 2 31      0 65840628 1600 190896264 0    0     0 1216527 19681 21711 0 0 75 24 0 0
 0 33      0 64607888 1600 192126152 0    0     0 968704 23569 37256 0 1 74 24 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1 32      0 63670404 1600 193083608 0    0     0 2117641 18897 23517 0 0 75 24 0 0
 3 30      0 62856748 1600 193891576 0    0     0 1234952 18970 21918 1 0 75 24 0 0
 3 30      0 61495128 1600 195227888 0    0   128 1053952 22162 25071 1 1 75 23 0 0
 3 28      0 60032296 1600 196695476 0    0     0 793613 21012 21544 1 0 76 22 0  0
 2 29      0 58232540 1600 198458840 0    0     0 1088523 22648 21558 2 1 75 22 0 0
