timestamp rx_kb/s tx_kb/s
04:39:28 743 15563
04:39:29 839 15619
04:39:30 741 15699
04:39:31 726 15572
04:39:32 840 15746
04:39:33 1071 29052
04:39:34 736 17581
04:39:35 700 15795
04:39:36 688 15534
04:39:37 730 15551
04:39:38 725 15541
04:39:39 980 78602
04:39:40 406 9624
04:39:41 887 110511
04:39:42 1159 109976
04:39:43 1292 112346
04:39:44 1187 104692
04:39:45 449 7112
04:39:46 745 110096
04:39:47 1152 110196
04:39:48 1002 82371
04:39:49 273 27991
04:39:50 778 56905
04:39:51 930 63899
04:39:52 854 62658
04:39:53 862 61532
04:39:54 908 60404
04:39:55 1052 59868
04:39:56 917 58068
04:39:57 799 56705
04:39:58 936 55648
04:39:59 929 54808
04:40:00 845 52901
04:40:01 896 52257
04:40:02 891 50661
04:40:04 928 41747
04:40:05 436 7834
04:40:06 826 47609
04:40:07 951 46757
04:40:08 493 45307
04:40:09 563 44107
04:40:10 648 42784
04:40:11 682 41462
04:40:12 812 40534
04:40:13 651 23082
04:40:14 172 15956
04:40:15 940 38574
04:40:16 890 36741
04:40:17 917 35522
04:40:18 899 34611
04:40:19 470 9041
04:40:20 489 24826
04:40:21 969 33069
04:40:22 1011 32422
04:40:23 1259 56086
04:40:24 669 35501
04:40:25 454 14474
04:40:26 456 14434
04:40:27 1200 74822
04:40:28 755 58137
04:40:29 738 50905
04:40:30 863 51053
04:40:31 733 50449
04:40:32 792 49219
04:40:33 806 48546
04:40:34 867 47966
04:40:35 871 47491
04:40:36 893 46829
04:40:37 827 41753
04:40:38 368 5573
04:40:39 845 45845
04:40:40 721 45464
04:40:41 730 44811
04:40:42 705 44022
04:40:43 656 43558
04:40:44 800 42840
04:40:45 681 42427
04:40:46 910 41783
04:40:47 796 41453
04:40:48 800 40689
04:40:49 907 40424
04:40:50 867 40011
04:40:51 854 39066
04:40:52 929 39138
04:40:53 910 38188
04:40:54 820 37820
04:40:55 813 37195
04:40:56 843 36719
04:40:57 274 65
04:40:58 398 36323
04:40:59 809 36127
04:41:00 753 35519
04:41:01 474 15084
04:41:02 388 19957
04:41:03 718 34988
04:41:04 812 34570
04:41:05 704 34273
04:41:06 851 34338
04:41:07 286 48
04:41:08 616 33278
04:41:09 805 33323
04:41:10 978 33592
04:41:11 906 33130
