timestamp rx_kb/s tx_kb/s
17:32:07 539 13565
17:32:08 481 7759
17:32:09 756 14658
17:32:10 436 8716
17:32:11 407 7753
17:32:12 469 7751
17:32:13 562 7833
17:32:14 628 7770
17:32:15 573 15516
17:32:16 385 7749
17:32:17 400 7990
17:32:18 551 7759
17:32:19 631 15491
17:32:20 369 7749
17:32:21 432 7744
17:32:22 550 7779
17:32:23 568 15524
17:32:24 369 7818
17:32:25 396 7753
17:32:26 672 7792
17:32:27 556 15534
17:32:28 403 7745
17:32:29 374 7754
17:32:30 637 7768
17:32:31 719 49923
17:32:32 526 41291
17:32:33 370 27700
17:32:34 338 54968
17:32:35 626 55000
17:32:36 630 53276
17:32:37 623 42870
17:32:38 350 14059
17:32:39 676 55852
17:32:40 453 55013
17:32:41 605 54919
17:32:42 740 55021
17:32:43 667 45690
17:32:44 332 9349
17:32:45 422 54953
17:32:46 584 54895
17:32:47 637 54921
17:32:48 581 46290
17:32:49 236 8752
17:32:50 311 39706
17:32:51 480 24124
17:32:52 694 32138
17:32:53 511 31798
17:32:54 490 31679
17:32:55 359 31433
17:32:56 562 31044
17:32:57 742 61382
17:32:58 557 30228
17:32:59 520 29903
17:33:00 793 30024
17:33:01 945 58373
17:33:02 598 28620
17:33:03 592 28421
17:33:04 633 28225
17:33:05 824 41638
17:33:06 636 40874
17:33:07 512 26817
17:33:08 599 26545
17:33:09 571 26423
17:33:10 962 29250
17:33:11 751 47663
17:33:12 502 24751
17:33:13 621 24570
17:33:14 727 24279
17:33:15 716 36415
17:33:16 544 34679
17:33:17 471 23047
17:33:18 651 22616
17:33:19 718 41732
17:33:20 462 24608
17:33:21 409 21482
17:33:22 496 21324
17:33:23 453 20739
17:33:24 651 20559
17:33:25 728 40116
17:33:26 528 19425
17:33:27 501 19565
17:33:28 515 18975
17:33:29 477 18681
17:33:30 515 18409
17:33:31 435 17921
17:33:32 454 18275
17:33:33 479 17567
17:33:34 682 17353
17:33:35 628 17255
17:33:36 519 16840
17:33:37 780 30709
17:33:38 559 16446
17:33:39 521 14623
17:33:40 629 19338
17:33:41 492 15755
17:33:42 571 15365
17:33:43 945 30526
17:33:44 422 14820
17:33:45 456 14731
17:33:46 589 14713
17:33:47 453 14307
17:33:48 564 23992
17:33:49 653 35756
17:33:50 484 26064
17:33:51 645 25610
17:33:52 596 25676
17:33:53 791 51243
17:33:54 487 25095
17:33:55 3 2
17:33:56 0 0
17:33:57 28 8
17:33:58 1 1
17:33:59 2 1
17:34:00 104 2
17:34:01 536 25043
17:34:02 668 49790
17:34:03 541 24414
17:34:04 490 24524
17:34:05 477 24411
17:34:06 490 24039
17:34:07 452 24005
17:34:08 530 23995
17:34:09 445 23688
17:34:10 487 23636
17:34:11 459 23620
17:34:12 552 23197
17:34:13 491 23051
17:34:14 514 22977
17:34:15 498 22706
17:34:16 557 22768
17:34:17 303 3529
17:34:18 417 20689
17:34:19 645 43374
17:34:20 472 21925
17:34:21 460 22079
17:34:22 433 21693
17:34:23 568 22217
17:34:24 432 21700
17:34:25 577 21679
17:34:26 715 39740
17:34:27 481 24124
17:34:28 444 20980
17:34:29 480 20725
17:34:30 714 20539
17:34:31 616 40848
17:34:32 456 20411
17:34:33 455 20035
17:34:34 481 19833
17:34:35 795 19871
17:34:36 649 30513
17:34:37 746 28559
