procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
193  0      0 144890020   1600 102824388    0    0     0 1266934 141189 3129543 63 19 18  0  0  0
 0  1      0 150620132   1600 97088308    0    0     0 1017059 102272 1602076 33 10 57  0  0  0
 2  0      0 150081428   1600 97563104    0    0     0 1188295 77284 327621  7  2 90  1  0  0
 0  1      0 149508728   1600 98022724    0    0    64 1174456 79557 328327  7  2 90  1  0  0
 2  0      0 149105508   1600 98481712    0    0     0 1201723 75683 324963  6  2 91  1  0  0
 0  1      0 148682360   1600 98957080    0    0     0 1166251 82919 366561  6  3 90  1  0  0
11  1      0 148192040   1600 99448740    0    0     0 1230386 78069 361961  8  3 89  1  0  0
 1  1      0 147739940   1600 99924092    0    0     0 1227096 83132 375015  7  3 89  1  0  0
103  0      0 147292692   1600 100393416    0    0     0 1172642 77968 360871  8  3 88  1  0  0
 2  1      0 146819480   1600 100858360    0    0     0 1193619 81160 383121  7  3 90  1  0  0
 0  2      0 146330264   1600 101333668    0    0     0 1180823 82661 400357  8  3 88  1  0  0
 8  1      0 145896388   1600 101808960    0    0     0 1185841 85964 422485  9  3 88  1  0  0
 1  1      0 145329440   1600 102284188    0    0     0 1168568 85228 420457 10  4 85  1  0  0
 0  1      0 144981480   1600 102726632    0    0     0 1124862 82097 410211  8  3 88  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  1      0 144543072   1600 103169028    0    0     0 1095037 85247 437036  9  3 87  1  0  0
113  1      0 144064260   1600 103611432    0    0     0 1138020 86831 463435  7  3 89  1  0  0
 7  1      0 143621980   1600 104086660    0    0     0 1155157 86089 470686  8  3 88  1  0  0
 0  1      0 143082196   1600 104561840    0    0     0 1171048 95963 513417 12  5 83  1  0  0
 1  0      0 142754464   1600 105037020    0    0     0 1189901 96756 548242 10  4 85  1  0  0
 1  1      0 142345996   1600 105512272    0    0     0 1155599 98808 562475 12  5 83  1  0  0
 4  0      0 141843944   1600 105987484    0    0     0 1156845 96333 591122 11  4 84  1  0  0
 3  1      0 141355836   1600 106462784    0    0     0 1163241 98691 617857 15  6 79  1  0  0
156  0      0 140879348   1600 106954428    0    0     0 1191650 109858 681446 11  5 84  1  0  0
 4  0      0 140422704   1600 107429744    0    0     0 1142889 109238 720106 11  4 84  1  0  0
 0  1      0 139953108   1600 107905260    0    0     0 1142013 112419 751074 14  5 80  1  0  0
 1  1      0 139445500   1600 108384420    0    0     0 1131392 108728 706062 14  5 81  1  0  0
 8  1      0 138888616   1600 108861076    0    0     0 1091438 102248 663316 15  6 79  1  0  0
 0  1      0 138418260   1600 109320736    0    0     0 1166196 105227 670442 14  5 80  1  0  0
 1  1      0 138022624   1600 109828808    0    0     0 1177862 107718 728316 15  5 80  1  0  0
 1  1      0 137490128   1600 110351400    0    0     0 1232759 115823 799081 15  6 78  1  0  0
 3  1      0 136951384   1600 110868180    0    0     0 1191581 113707 806868 15  6 78  1  0  0
 2  1      0 136404920   1600 111362836    0    0     0 1180021 121856 913456 19  7 73  1  0  0
 0  1      0 135918532   1600 111854492    0    0     0 1168758 137387 1164097 24  9 67  0  0  0
246  1      0 135459840   1600 112362596    0    0     0 1165903 178034 1772745 40 15 45  0  0  0
146  1      0 135025776   1600 112854184    0    0     0 1122192 188624 2226305 51 18 31  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
189  1      0 134528568   1600 113329436    0    0     0 1098276 170957 2937156 63 19 18  0  0  0
208  0      0 134172496   1600 113722792    0    0     0 1170054 150110 3208236 67 19 14  0  0  0
217  1      0 133830852   1600 114050560    0    0     0 1181257 135042 3243611 66 19 15  0  0  0
170  0      0 133588200   1600 114329208    0    0     0 1189628 137864 3205636 65 19 16  0  0  0
196  1      0 133301956   1600 114591492    0    0     0 1206007 140872 3153595 64 19 17  0  0  0
232  0      0 133034820   1600 114821024    0    0     0 1182686 138067 3176255 65 18 17  0  0  0
212  0      0 132794780   1600 115066996    0    0     0 1232535 134596 3201038 65 18 17  0  0  0
240  0      0 132552868   1600 115296580    0    0     0 1263859 137912 3177932 64 18 18  0  0  0
218  1      0 132328988   1600 115526080    0    0     0 1221146 140277 3165158 64 19 18  0  0  0
189  0      0 132121924   1600 115739292    0    0     0 1239191 140395 3197168 64 18 17  0  0  0
213  1      0 134851636   1600 113026736    0    0     0 1086584 157323 3179344 65 18 17  0  0  0
 3  2      0 138026380   1600 109753032    0    0     0 1187907 90953 598202 10  3 86  1  0  0
 2  1      0 137517772   1600 110228180    0    0     0 1282452 81627 333820  6  3 90  1  0  0
16  0      0 137027968   1600 110752504    0    0     0 1299247 88933 373332  7  3 90  1  0  0
 8  1      0 136467040   1600 111276804    0    0     0 1291054 85985 384538  5  2 93  1  0  0
 0  1      0 135859276   1600 111801108    0    0     0 1297029 86623 386152  6  2 91  1  0  0
11  1      0 135491712   1600 112276168    0    0     0 1227193 84866 380495  5  2 92  1  0  0
 1  1      0 135010916   1600 112767696    0    0     0 1219076 84869 390109  3  2 94  1  0  0
 3  1      0 134541892   1600 113259228    0    0     0 1229403 86575 409362  7  3 90  1  0  0
 6  0      0 134039232   1600 113767144    0    0     0 1298139 89628 428615  8  3 88  1  0  0
 4  1      0 133531852   1600 114291444    0    0     0 1259775 91575 450879  9  3 87  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 133020716   1600 114783000    0    0     0 1251873 89575 427816  8  3 88  1  0  0
 1  1      0 132510820   1600 115274532    0    0     0 1224785 95283 494995 10  4 86  1  0  0
 1  1      0 131951200   1600 115782448    0    0     0 1242321 94622 500782  8  3 88  1  0  0
 8  2      0 131451400   1600 116306748    0    0     0 1279763 101179 538513  6  3 91  1  0  0
 1  0      0 130992704   1600 116831044    0    0     0 1308427 100632 550297 10  4 85  1  0  0
159  1      0 130508108   1600 117338948    0    0     0 1255149 94720 557157 12  5 83  1  0  0
 1  1      0 130073428   1600 117830492    0    0     0 1193172 91195 559776 11  5 84  1  0  0
 0  1      0 129663520   1600 118305716    0    0    84 1191862 92134 587638 10  4 86  1  0  0
 0  1      0 129213752   1600 118797236    0    0     0 1189569 96909 624964 10  4 85  1  0  0
 1  1      0 128725596   1600 119305140    0    0     0 1187267 105084 692744 11  5 83  1  0  0
138  2      0 128230256   1600 119796692    0    0     0 1195242 105334 733846 14  5 80  1  0  0
 5  1      0 127707764   1600 120304604    0    0     0 1193836 117123 812369 18  7 74  1  0  0
 0  1      0 127159516   1600 120812516    0    0     0 1189542 129466 911475 18  7 75  1  0  0
179  2      0 126605092   1600 121336840    0    0     0 1201530 139547 1014634 23  9 68  0  0  0
191  1      0 126117568   1600 121828376    0    0     0 1175628 146601 1120100 26 10 64  0  0  0
212  1      0 125540140   1600 122352692    0    0     0 1206912 153863 1284558 30 10 60  0  0  0
184  1      0 124989560   1600 122860420    0    0     0 1188248 171435 1539450 35 12 52  0  0  0
187  0      0 124465384   1600 123368608    0    0     0 1177924 183230 1928385 43 15 42  0  0  0
92  1      0 123921648   1600 123892968    0    0     0 1192544 192212 2499838 54 16 30  0  0  0
196  1      0 123503520   1600 124385080    0    0     0 1191672 151675 3325907 67 18 15  0  0  0
180  0      0 123186076   1600 124762660    0    0     0 1190210 145899 3212947 65 18 17  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
210  0      0 122838936   1600 125091144    0    0     0 1193315 146500 3204798 65 18 17  0  0  0
209  0      0 122506964   1600 125389788    0    0     0 1192188 145720 3194121 64 17 18  0  0  0
203  0      0 122285804   1600 125669280    0    0     0 1180484 144821 3219708 65 18 17  0  0  0
12  0      0 122048088   1600 125931868    0    0     0 1203240 145843 3199639 65 18 17  0  0  0
229  1      0 121765616   1600 126196112    0    0     0 1190322 147784 3170232 64 19 17  0  0  0
218  0      0 121524752   1600 126443860    0    0     0 1192181 147748 3186899 65 18 18  0  0  0
174  0      0 121262660   1600 126690332    0    0     0 1188756 152524 3194405 66 18 17  0  0  0
212  0      0 120969684   1600 126970496    0    0     0 1187584 166971 3135968 64 19 17  0  0  0
 3  0      0 120370900   1600 127510416    0    0     0 1199137 178316 1945410 43 14 43  0  0  0
252  1      0 120119828   1600 127791052    0    0     0 1151233 191135 3074255 70 19 11  0  0  0
244  1      0 119743112   1600 128111892    0    0     0 1171198 174236 3130536 70 19 11  0  0  0
210  1      0 119488308   1600 128374936    0    0     0 1252257 160395 3171635 67 18 15  0  0  0
 1  1      0 124583388   1600 123250228    0    0     0 1112361 156056 3132871 65 18 16  0  0  0
 0  2      0 124016560   1600 123758508    0    0     0 1274521 88355 351884  8  3 88  1  0  0
67  1      0 123544172   1600 124233660    0    0     0 1199162 81366 319356  6  2 91  1  0  0
 1  1      0 123053704   1600 124725188    0    0     0 1177265 84262 351211  6  3 91  1  0  0
88  1      0 122564052   1600 125200336    0    0     0 1193833 85188 354037  7  2 90  1  0  0
 9  1      0 122028084   1600 125675504    0    0     0 1191595 80875 344198  6  2 91  1  0  0
 1  1      0 121496904   1600 126150636    0    0     0 1195480 85919 360170  7  3 89  1  0  0
 1  1      0 121100752   1600 126625780    0    0     0 1195162 83130 372533  8  3 88  1  0  0
 1  1      0 120608480   1600 127100928    0    0     0 1181925 86524 390816  7  3 89  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 120143824   1600 127592456    0    0     0 1192666 86224 405141  9  4 86  1  0  0
 0  1      0 119693764   1600 128051656    0    0     0 1188495 86924 402408  8  3 88  1  0  0
 0  1      0 119104392   1600 128543664    0    0     0 1197283 90806 421547  8  3 89  1  0  0
 0  1      0 118681572   1600 129019296    0    0     0 1199647 89902 429973  6  2 91  1  0  0
 1  1      0 118266836   1600 129478188    0    0     0 1177660 86960 426579  9  3 87  1  0  0
 1  1      0 117732588   1600 129969924    0    0     0 1196347 98923 492169 11  4 85  1  0  0
 0  1      0 117261180   1600 130429040    0    0     0 1187437 91530 471459 10  4 86  1  0  0
10  0      0 116797692   1600 130904620    0    0     0 1185994 92743 486367 10  4 86  1  0  0
 2  0      0 116314640   1600 131380136    0    0     0 1189622 95467 533341 10  4 85  1  0  0
 2  1      0 115908480   1600 131872056    0    0     0 1200154 99806 564350 10  4 86  1  0  0
 2  1      0 115425264   1600 132347712    0    0     0 1187630 103024 596153 15  5 80  1  0  0
 1  1      0 114932088   1600 132839528    0    0     0 1199217 107416 627742 12  5 82  1  0  0
 1  1      0 114487640   1600 133347780    0    0     0 1186353 107266 677162  9  3 87  1  0  0
177  1      0 114019316   1600 133823168    0    0     0 1187037 108424 721661 13  4 82  1  0  0
 1  0      0 113456644   1600 134331276    0    0     0 1187503 113214 770452 16  5 78  1  0  0
 1  1      0 112999160   1600 134839912    0    0     0 1194018 124683 832455 20  7 73  1  0  0
150  0      0 112442844   1600 135348792    0    0     0 1190506 130949 924763 20  7 72  0  0  0
 0  1      0 111976440   1600 135857852    0    0     0 1198929 134401 1033393 22  7 70  0  0  0
 0  1      0 111492856   1600 136350292    0    0     0 1188694 139261 1134394 24  8 68  0  0  0
 2  1      0 110921896   1600 136859228    0    0     0 1187175 155634 1331059 31 10 59  0  0  0
185  1      0 110533236   1600 137368144    0    0     0 1193770 165326 1487074 34 11 54  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
196  1      0 109967496   1600 137894456    0    0     0 1186054 182556 1893132 41 14 45  0  0  0
173  1      0 109439268   1600 138404536    0    0     0 1184874 194828 2185447 50 14 36  0  0  0
208  0      0 108934664   1600 138913192    0    0     0 1150831 190140 2636363 59 17 24  0  0  0
203  0      0 108449936   1600 139389796    0    0     0 1192374 153925 3270828 68 18 15  0  0  0
184  1      0 108065340   1600 139791460    0    0     0 1240180 155203 3176948 66 18 16  0  0  0
208  0      0 107699452   1600 140156468    0    0     0 1188535 144817 3226762 66 17 16  0  0  0
187  1      0 107301292   1600 140505880    0    0     0 1192924 147309 3235450 67 17 16  0  0  0
190  0      0 106987920   1600 140822312    0    0     0 1191895 148698 3208373 66 17 17  0  0  0
202  0      0 106648740   1600 141139776    0    0     0 1189529 149660 3186089 66 18 16  0  0  0
 8  0      0 106312764   1600 141440700    0    0     0 1191156 150349 3197418 66 17 17  0  0  0
180  2      0 106085568   1600 141742264    0    0     0 1210122 157629 3176797 65 19 17  0  0  0
248  0      0 105895508   1600 142026736    0    0     0 1173222 155009 3182971 66 18 16  0  0  0
160  1      0 105620712   1600 142310712    0    0     0 1195305 156920 3170628 67 17 16  0  0  0
193  1      0 105291300   1600 142578900    0    0     0 1189988 156611 3207893 66 18 16  0  0  0
214  1      0 104992208   1600 142845432    0    0     0 1190070 162548 3151698 65 18 17  0  0  0
200  0      0 104758836   1600 143110940    0    0     0 1162522 170388 3170836 66 18 17  0  0  0
 2  1      0 111168476   1600 136680184    0    0     0 1036565 151530 2280100 47 13 40  0  0  0
 0  1      0 110647356   1600 137188656    0    0     0 1307770 81779 329668  7  3 89  1  0  0
 2  1      0 110065740   1600 137680192    0    0     0 1256961 80341 332484  6  2 91  1  0  0
 2  1      0 109556244   1600 138171832    0    0     0 1201504 85371 358160  6  2 91  1  0  0
 0  1      0 109019264   1600 138630600    0    0     0 1186082 81262 331481  5  2 92  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  2      0 108457724   1600 139089364    0    0     0 1192881 80768 339191  6  2 91  1  0  0
 7  1      0 108029388   1600 139565600    0    0     0 1186091 84653 369602  8  3 89  1  0  0
 2  0      0 107500860   1600 140040820    0    0     0 1188120 87528 378508  7  2 91  1  0  0
 6  1      0 107031728   1600 140517100    0    0     0 1195937 83179 377962  8  3 88  1  0  0
 1  1      0 106678488   1600 140960708    0    0     0 1188224 84853 371051  7  3 89  1  0  0
 2  1      0 106204044   1600 141419476    0    0     0 1196083 83647 382328  8  3 88  1  0  0
 0  1      0 105753016   1600 141879848    0    0     0 1190294 82063 375172  7  3 90  1  0  0
 4  1      0 105294664   1600 142340988    0    0     0 1190717 82881 385315  6  2 91  1  0  0
 6  1      0 104845464   1600 142807136    0    0     0 1191266 85736 402698  8  3 88  1  0  0
133  1      0 104461944   1600 143266356    0    0     0 1189508 86640 411151  9  3 87  1  0  0
 1  0      0 103982780   1600 143750844    0    0     0 1186653 90478 440994  7  3 89  1  0  0
 1  1      0 103442844   1600 144227408    0    0     0 1192531 84859 411547  6  2 91  1  0  0
 0  2      0 102892764   1600 144735524    0    0     0 1200397 91128 458834  9  3 88  1  0  0
 1  1      0 102567828   1600 145209628    0    0     0 1188933 88379 444079  4  2 93  1  0  0
115  0      0 102023696   1600 145692248    0    0     0 1184209 93334 488308  8  3 89  1  0  0
 8  1      0 101537440   1600 146176712    0    0     0 1197075 92107 490435 11  3 85  1  0  0
 0  1      0 101024640   1600 146657676    0    0     0 1186985 93163 510513  8  3 87  1  0  0
127  1      0 100578536   1600 147166680    0    0     0 1193853 98777 545494 10  4 85  1  0  0
 3  1      0 100056912   1600 147641944    0    0     0 1188293 102776 579422 10  3 86  1  0  0
 0  1      0 99588836   1600 148117188    0    0     0 1190600 102101 591543 13  5 82  1  0  0
113  0      0 99065172   1600 148664144    0    0     0 1193787 105189 659070 11  4 85  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  1      0 98424892   1600 149155704    0    0     0 1191141 108506 709633 14  5 81  1  0  0
 0  2      0 97939064   1600 149647300    0    0     0 1194152 118204 786864 15  6 78  1  0  0
150  1      0 97559532   1600 150139008    0    0     0 1193480 118837 844614 18  6 76  1  0  0
 3  1      0 97039900   1600 150667360    0    0     0 1188665 135905 1014698 22  7 71  1  0  0
163  0      0 96559208   1600 151170716    0    0     0 1183301 142575 1164381 27  9 63  0  0  0
 4  1      0 96055464   1600 151683916    0    0     0 1198382 153679 1339480 30  9 60  0  0  0
 7  0      0 95583280   1600 152191940    0    0     0 1188110 172611 1627831 35 11 53  0  0  0
201  0      0 95079888   1600 152719400    0    0     0 1186254 200250 2081068 48 14 37  0  0  0
180  0      0 94525496   1600 153257092    0    0     0 1184420 197158 2870588 60 16 24  0  0  0
134  1      0 94061476   1600 153716108    0    0     0 1206155 159763 3229926 68 19 14  0  0  0
224  0      0 93702128   1600 154060244    0    0     0 1186623 141191 3265319 67 17 16  0  0  0
153  0      0 93391816   1600 154355212    0    0     0 1191317 141520 3236115 66 16 18  0  0  0
239  0      0 93162860   1600 154617448    0    0     0 1185729 141940 3206362 66 16 18  0  0  0
171  0      0 92936036   1600 154863312    0    0     0 1188284 141336 3214873 67 16 18  0  0  0
217  0      0 92689788   1600 155109132    0    0     0 1183217 146033 3191513 65 17 18  0  0  0
261  0      0 92484152   1600 155338692    0    0     0 1211302 148750 3193708 66 16 18  0  0  0
217  0      0 92248460   1600 155553072    0    0     0 1175314 160238 3171701 65 16 19  0  0  0
167  0      0 91969284   1600 155795156    0    0     0 1111822 169123 3156981 65 16 19  0  0  0
196  2      0 91775756   1600 156012792    0    0     0 1198297 168931 3183353 65 17 18  0  0  0
193  0      0 91625128   1600 156181312    0    0     0 1273406 163490 3181678 66 16 18  0  0  0
 0  1      0 97858712   1600 149842976    0    0     0 1189980 80717 795132 17  4 78  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  1      0 97414628   1600 150318152    0    0     0 1202573 65366 338171  9  3 87  1  0  0
 1  1      0 96880920   1600 150826644    0    0     0 1195632 67585 362960  5  2 92  1  0  0
 1  1      0 96368476   1600 151302076    0    0     0 1194409 70151 368057  7  2 90  1  0  0
 7  1      0 95832572   1600 151745848    0    0     0 1194852 62956 336975  8  2 89  1  0  0
 0  1      0 95338460   1600 152188256    0    0     0 1178969 66802 338369  7  2 90  1  0  0
 1  1      0 94876456   1600 152665456    0    0     0 1195779 70545 377022  4  1 94  1  0  0
 5  1      0 94445660   1600 153140728    0    0     0 1182870 67418 373358  7  2 90  1  0  0
 3  1      0 93938252   1600 153588364    0    0     0 1191913 69334 362399  6  2 92  1  0  0
 1  1      0 93457380   1600 154079980    0    0     0 1202910 69094 396765  9  3 88  1  0  0
 1  1      0 92953480   1600 154538752    0    0     0 1183567 68650 389878  5  1 93  1  0  0
 0  1      0 92559980   1600 155003084    0    0     0 1187544 67239 372263  7  2 90  1  0  0
 1  1      0 92076528   1600 155478232    0    0     0 1193786 71877 408911  7  3 89  1  0  0
 0  1      0 91585368   1600 155945808    0    0     0 1190064 70573 410471  7  2 90  1  0  0
 6  0      0 91081160   1600 156435324    0    0     0 1188666 71163 425203  5  2 93  1  0  0
 0  1      0 90637332   1600 156899180    0    0     0 1199491 70296 414374  8  3 88  1  0  0
 1  1      0 90101976   1600 157404776    0    0     0 1188084 74190 436706  8  3 89  1  0  0
 1  1      0 89643416   1600 157886280    0    0     0 1194250 79360 473899  9  4 87  1  0  0
 0  0      0 89192952   1600 158361556    0    0     0 1181800 75712 470479  8  3 88  1  0  0
25  0      0 88723700   1600 158836832    0    0     0 1190356 77683 490919  9  3 88  1  0  0
 4  0      0 88182128   1600 159331468    0    0     0 1191300 82750 537113  9  3 88  1  0  0
 2  0      0 87726936   1600 159819932    0    0     0 1190837 81476 551198 12  4 83  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 87277240   1600 160295140    0    0     0 1200112 86175 574505  9  3 87  1  0  0
 3  1      0 86698316   1600 160809980    0    0     0 1187064 87744 613092 12  4 83  1  0  0
 8  2      0 86206240   1600 161318092    0    0     0 1197420 91418 669176 15  5 79  1  0  0
155  0      0 85563824   1600 161853860    0    0     0 1179932 89879 702733 12  5 82  1  0  0
123  0      0 85143640   1600 162348020    0    0     0 1192423 101492 800296 16  5 78  1  0  0
 1  1      0 84654988   1600 162872556    0    0     0 1195579 120888 988945 24  8 68  0  0  0
 0  1      0 84166708   1600 163380640    0    0     0 1188133 124717 1037742 23  7 70  1  0  0
70  1      0 83705104   1600 163888664    0    0     0 1191218 130666 1185164 25  8 66  0  0  0
 3  1      0 83254912   1600 164396680    0    0     0 1186138 146605 1377289 28  9 63  0  0  0
234  1      0 82668528   1600 164921164    0    0     0 1191422 160263 1646681 36 11 53  0  0  0
 1  0      0 82175184   1600 165445668    0    0     0 1194646 175861 2060469 45 13 42  0  0  0
197  0      0 81676136   1600 165970208    0    0     0 1197720 184193 2658695 59 16 25  0  0  0
184  1      0 81231100   1600 166445536    0    0     0 1184598 156411 3279544 67 17 16  0  0  0
215  0      0 80874132   1600 166806084    0    0     0 1194284 156743 3196200 66 17 16  0  0  0
229  0      0 80560500   1600 167117500    0    0     0 1188319 156996 3166786 66 17 18  0  0  0
238  1      0 80240460   1600 167379816    0    0     0 1193783 157175 3142777 66 17 17  0  0  0
181  1      0 80093832   1600 167625648    0    0     0 1193744 156305 3156382 65 17 18  0  0  0
188  1      0 79869524   1600 167871452    0    0     0 1183524 152127 3190654 65 17 17  0  0  0
242  1      0 79642772   1600 168100952    0    0     0 1197077 157865 3155628 64 17 19  0  0  0
229  0      0 79431620   1600 168314104    0    0     0 1190342 158282 3153632 65 16 18  0  0  0
239  2      0 79232924   1600 168543556    0    0     0 1206127 161487 3136104 66 17 18  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
214  0      0 78878000   1600 168879504    0    0     0 1132818 162126 3133310 65 18 17  0  0  0
169  0      0 78664252   1600 169099160    0    0     0 1168375 186803 3155303 66 17 17  0  0  0
 0  1      0 85066820   1600 162677144    0    0     0 1074089 101761 1314323 26  7 67  0  0  0
 0  1      0 84528132   1600 163201476    0    0     0 1358688 71828 368001  6  2 91  1  0  0
115  0      0 83993108   1600 163692980    0    0     0 1212863 68121 370332  8  2 89  1  0  0
111  0      0 83372204   1600 164180412    0    0     0 1189563 70293 369310  6  2 92  1  0  0
 1  2      0 82880920   1600 164643272    0    0     0 1198206 70242 365753  5  2 93  1  0  0
