procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 119795272 3172 137519836 0   0    70 78957 4909    0  0  0 100 0  0  0
 0  0      0 119776664 3172 137523380 0   0     0     0 4572 6421  0  0 100 0  0  0
 0  0      0 119641340 3172 137511608 0   0     0 16418 9226 20241 1  0 99  0  0  0
 3  0      0 118723504 3172 137573400 0   0     0     0 10913 17440 2 3 95  0  0  0
 2  0      0 118651472 3172 137606808 0   0     0     0 16584 9021 1  0 98  0  0  0
 1  0      0 118641428 3172 137599272 0   0     0     0 15641 7540 1  0 99  0  0  0
 1  0      0 118683924 3172 137570964 0   0     0     8 18984 6537 1  0 99  0  0  0
 1  0      0 118653924 3172 137604416 0   0     0    76 16254 4756 1  0 99  0  0  0
 1  0      0 118661428 3172 137595468 0   0     0    16 19203 3994 1  0 99  0  0  0
 1  0      0 118675928 3172 137593736 0   0     0     0 16442 4018 1  0 99  0  0  0
 1  0      0 118629096 3172 137593604 0   0     0     0 8275 3725  1  0 99  0  0  0
 1  0      0 118563204 3172 137575560 0   0     0    16 10413 4078 1  0 99  0  0  0
 1  0      0 118444080 3172 137556660 0   0     0     0 11554 9365 1  0 99  0  0  0
 1  0      0 118421400 3172 137535964 0   0     0     0 12294 3425 1  0 99  0  0  0
 1  0      0 118389192 3172 137537328 0   0     0     0 11569 5763 1  0 99  0  0  0
 1  0      0 118308496 3172 137538408 0   0     0     0 9985 4935  1  0 99  0  0  0
 1  0      0 118303288 3172 137581548 0   0     0     0 9831 3536  1  0 99  0  0  0
 1  0      0 118242040 3172 137560736 0   0     0    16 12196 8102 1  0 99  0  0  0
 2  0      0 118202732 3172 137542132 0   0     0     0 10238 3146 1  0 99  0  0  0
 2  0      0 118147116 3172 137565844 0   0     0     0 10682 3997 1  0 99  0  0  0
 2  0      0 118176304 3172 137546956 0   0     0     0 10865 3845 1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 118151428 3172 137527324 0   0     0     0 9888 3922  1  0 99  0  0  0
 1  0      0 118107764 3172 137549832 0   0     0     0 14262 8866 1  0 99  0  0  0
 1  0      0 118051236 3172 137531200 0   0     0  2276 11340 4768 1  0 99  0  0  0
 1  0      0 118042136 3172 137551628 0   0     0     0 9335 4905  1  0 99  0  0  0
 1  0      0 118034140 3172 137549940 0   0     0     0 11606 4843 1  0 99  0  0  0
 1  0      0 118019912 3172 137532040 0   0     0     0 9783 4429  1  0 99  0  0  0
 1  0      0 117989604 3172 137535808 0   0     0     0 10369 3478 1  0 99  0  0  0
 1  0      0 117954532 3172 137558804 0   0     0  1320 8694 3422  1  0 99  0  0  0
 2  0      0 117962384 3172 137540616 0   0     0     0 9846 3492  1  0 99  0  0  0
 2  0      0 118003928 3172 137545176 0   0     0     4 11373 4617 1  0 99  0  0  0
 1  0      0 117978244 3172 137530628 0   0     0     0 10352 4425 1  0 99  0  0  0
 1  0      0 117963680 3172 137553996 0   0     0 20992 11627 13603 1 0 99  0  0  0
 1  0      0 117904368 3172 137536096 0   0     0     0 8935 4087  1  0 99  0  0  0
 1  0      0 117922060 3172 137538460 0   0     0     0 12488 4754 1  0 99  0  0  0
 2  0      0 117947392 3172 137564760 0   0     0     0 11020 4904 1  0 99  0  0  0
 1  0      0 117895308 3172 137548620 0   0     0     0 9323 3711  1  0 99  0  0  0
 1  0      0 117913496 3172 137553928 0   0     0   111 7398 3131  1  0 99  0  0  0
 1  0      0 117945088 3172 137533272 0   0     0     0 9910 3111  1  0 99  0  0  0
 1  0      0 117965600 3172 137533072 0   0     0     0 9100 3403  1  0 99  0  0  0
 1  0      0 117978832 3172 137552648 0   0     0     0 10568 4170 1  0 99  0  0  0
 1  0      0 118018680 3172 137530068 0   0     0     0 8738 3991  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 118029956 3172 137532124 0   0     0    12 12223 9647 1  0 99  0  0  0
 1  0      0 117955640 3172 137557872 0   0     0     0 9453 3747  1  0 99  0  0  0
 1  0      0 117897580 3172 137583116 0   0     0     0 11011 5234 1  0 99  0  0  0
 2  0      0 117932756 3172 137544828 0   0     0     0 12618 4925 1  0 99  0  0  0
 1  0      0 117941592 3172 137544944 0   0     0     0 8187 3427  1  0 99  0  0  0
 1  0      0 117997836 3172 137524480 0   0     0     0 10165 8120 1  0 99  0  0  0
 1  0      0 117923036 3172 137544516 0   0     0     0 7945 3210  1  0 99  0  0  0
 1  0      0 117856408 3172 137560724 0   0     0     0 8102 3203  1  0 99  0  0  0
 1  0      0 117881956 3172 137539164 0   0     0     0 12547 4015 1  0 99  0  0  0
 1  0      0 117930200 3172 137543456 0   0     0     0 12294 3968 1  0 99  0  0  0
 1  0      0 117970820 3172 137527020 0   0     0     0 12447 8862 1  0 99  0  0  0
 1  0      0 117915200 3172 137550312 0   0     0    32 9275 4298  1  0 99  0  0  0
 1  0      0 117923984 3172 137532192 0   0     0     0 10073 4732 1  0 99  0  0  0
 1  0      0 117931056 3172 137533056 0   0     0     0 11429 5032 1  0 99  0  0  0
 1  0      0 117945000 3172 137554648 0   0     0     0 9483 3815  1  0 99  0  0  0
 1  0      0 117913112 3172 137532616 0   0     0     0 8795 3488  1  0 99  0  0  0
 1  0      0 117885556 3172 137551060 0   0     0     0 10216 3141 1  0 99  0  0  0
 1  0      0 117857824 3172 137532648 0   0     0     0 11025 3366 1  0 99  0  0  0
 1  0      0 117852956 3172 137533960 0   0     0     0 9908 3617  1  0 99  0  0  0
 1  0      0 117861052 3172 137575388 0   0     0     0 9579 3825  1  0 99  0  0  0
 1  0      0 117964904 3172 137533572 0   0     0     0 11498 13581 1 0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 117943144 3172 137535008 0   0     0    44 10901 3829 1  0 99  0  0  0
 1  0      0 117886344 3172 137536408 0   0     0     0 12211 4747 1  0 99  0  0  0
 1  0      0 117859456 3172 137555624 0   0     0     0 12280 4347 1  0 99  0  0  0
 1  0      0 117905588 3172 137534440 0   0     0     0 13012 3663 1  0 99  0  0  0
 1  0      0 117876584 3172 137559408 0   0     0     2 9688 3146  1  0 99  0  0  0
 2  0      0 117839956 3172 137542560 0   0     0     0 7710 3193  1  0 99  0  0  0
 2  0      0 117910908 3172 137544804 0   0     0     0 8700 2707  1  0 99  0  0  0
 1  0      0 117887532 3172 137547256 0   0     0     0 10534 3535 1  0 99  0  0  0
 1  0      0 117942756 3172 137546104 0   0     0     0 8777 3669  1  0 99  0  0  0
 2  0      0 118010288 3172 137544492 0   0     0     0 11770 8859 1  0 99  0  0  0
 3  0      0 117989416 3172 137543088 0   0     0     0 9777 3826  1  0 99  0  0  0
 2  0      0 118027644 3172 137541528 0   0     0    12 9976 5429  1  0 99  0  0  0
 3  0      0 117949196 3172 137543196 0   0     0     0 11222 5022 1  0 99  0  0  0
 2  0      0 117972388 3172 137529408 0   0     0     0 10138 4212 1  0 99  0  0  0
 2  0      0 117955652 3172 137572452 0   0     0     0 10616 6805 1  0 99  0  0  0
 2  0      0 117944860 3172 137536876 0   0     0     0 11260 3523 1  0 99  0  0  0
 2  0      0 117956664 3172 137538452 0   0     0     0 10263 3565 1  0 99  0  0  0
 2  0      0 117898476 3172 137539384 0   0     0     0 8993 3898  1  0 99  0  0  0
 3  0      0 117928008 3172 137542248 0   0     0     0 8817 3626  1  0 99  0  0  0
 2  0      0 117983272 3172 137538836 0   0     0    20 12030 9355 1  0 99  0  0  0
 3  0      0 117975196 3172 137544412 0   0     0   220 9821 4002  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 117955192 3172 137526504 0   0     0     0 7937 4528  1  0 99  0  0  0
 6  0      0 117894672 3172 137545012 0   0     0     0 12637 4308 1  0 99  0  0  0
 3  0      0 117943464 3172 137544772 0   0     0     0 10661 4672 1  0 99  0  0  0
 3  0      0 118004132 3172 137525448 0   0     0     0 11951 3598 1  0 99  0  0  0
 2  0      0 117993084 3172 137526028 0   0     0     0 10094 2969 1  0 99  0  0  0
 2  0      0 117988252 3172 137545952 0   0     0     0 7317 3170  1  0 99  0  0  0
 2  0      0 118019796 3172 137573188 0   0     0     0 12684 4058 1  0 99  0  0  0
 3  0      0 118363204 3172 137577984 0   0     0     0 14590 4724 1  0 99  0  0  0
 2  0      0 118505548 3172 137565716 0   0     0     0 20096 13156 1 0 99  0  0  0
 2  0      0 118649652 3172 137556052 0   0     0     0 15428 6253 1  0 99  0  0  0
 2  0      0 118628640 3172 137568232 0   0     0     0 12924 5179 1  0 99  0  0  0
 2  0      0 118638848 3172 137557396 0   0     0    44 18912 5660 1  0 99  0  0  0
 3  0      0 118678304 3172 137545360 0   0     0    16 14361 4419 1  0 99  0  0  0
 2  0      0 118652288 3172 137575560 0   0     0     1 14594 3999 1  0 99  0  0  0
 2  0      0 118659884 3172 137563976 0   0     0     0 16593 4187 1  0 99  0  0  0
 2  0      0 118660532 3172 137571196 0   0     0    16 13729 4326 1  0 99  0  0  0
 2  0      0 118674720 3172 137556788 0   0     0     0 14644 4230 1  0 99  0  0  0
 3  0      0 118677268 3172 137564992 0   0     0     0 15844 4191 1  0 99  0  0  0
 2  0      0 118705108 3172 137573236 0   0     0     0 17395 10031 1 0 98  0  0  0
 2  0      0 118686620 3172 137600180 0   0     0     0 12914 5346 1  0 99  0  0  0
 3  0      0 118723108 3172 137563468 0   0     0     0 16290 5993 1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 118718680 3172 137549532 0   0     0    16 17366 5347 1  0 99  0  0  0
 2  0      0 118690544 3172 137576132 0   0     0    16 17586 4391 1  0 99  0  0  0
 2  0      0 118716092 3172 137559912 0   0     0     0 14651 8053 1  0 99  0  0  0
 2  0      0 118698820 3172 137574652 0   0     0    16 13919 3789 1  0 99  0  0  0
 3  0      0 118678568 3172 137587852 0   0     0     0 13736 4073 1  0 99  0  0  0
 3  0      0 118734212 3172 137546692 0   0     0    16 16949 4408 1  0 99  0  0  0
 2  0      0 118736656 3172 137550892 0   0     0     0 15487 4909 1  0 99  0  0  0
 1  0      0 118678452 3172 137514516 0   0     0 18072 8443 10681 1  0 99  0  0  0
 1  0      0 118745256 3172 137498132 0   0     0    96 4373 6086  0  0 100 0  0  0
