Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-45-226.us-west-2.compute.internal) 	06/04/26 	_x86_64_	(128 CPU)

02:15:35        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:15:36           lo    142.00    142.00     10.38     10.38      0.00      0.00      0.00      0.00
02:15:36         ens5    104.00    114.00     33.36     25.25      0.00      0.00      0.00      0.00
02:15:36    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:36    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:36         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:36    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:36    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:36    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:36    enia205ab21f2e      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
02:15:36    enife22b4c3b6a     79.00     60.00     25.68     27.00      0.00      0.00      0.00      0.00
02:15:36    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:36    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:36    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:36    enidb0c25597b6      8.00      9.00      0.81      9.75      0.00      0.00      0.00      0.00
02:15:36    eni47a93c32888      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:36    eni70f4d61bd42      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:36    eni57210d8fe98      5.00      7.00      3.46      2.07      0.00      0.00      0.00      0.00

02:15:36        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:15:37           lo    194.00    194.00     14.18     14.18      0.00      0.00      0.00      0.00
02:15:37         ens5    177.00    171.00    102.85     40.35      0.00      0.00      0.00      0.00
02:15:37    enifb1ac5e0a09     13.00     13.00      2.00      1.56      0.00      0.00      0.00      0.00
02:15:37    eni20ed0c6920d     23.00     23.00      3.94      2.82      0.00      0.00      0.00      0.00
02:15:37         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:37    enic479fef38dc      2.00      3.00      0.17      2.70      0.00      0.00      0.00      0.00
02:15:37    eni5ea3bc05c73      2.00      3.00      0.17      2.69      0.00      0.00      0.00      0.00
02:15:37    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:37    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:37    enife22b4c3b6a     72.00     71.00     77.16     36.44      0.00      0.00      0.00      0.01
02:15:37    eni4590226e482      4.00      3.00      0.92      0.90      0.00      0.00      0.00      0.00
02:15:37    enib08305bf35e      2.00      1.00      0.76      0.06      0.00      0.00      0.00      0.00
02:15:37    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:37    enidb0c25597b6     32.00     30.00      5.01     63.90      0.00      0.00      0.00      0.01
02:15:37    eni47a93c32888      4.00      3.00      0.75      0.73      0.00      0.00      0.00      0.00
02:15:37    eni70f4d61bd42      3.00      3.00      0.72      0.76      0.00      0.00      0.00      0.00
02:15:37    eni57210d8fe98     95.00     88.00     21.31     73.65      0.00      0.00      0.00      0.01

02:15:37        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:15:38           lo    179.00    179.00     14.27     14.27      0.00      0.00      0.00      0.00
02:15:38         ens5   3892.00  33930.00    256.30  72345.73      0.00      0.00      0.00      0.00
02:15:38    enifb1ac5e0a09     66.00     66.00     14.46      8.07      0.00      0.00      0.00      0.00
02:15:38    eni20ed0c6920d     65.00     65.00     15.28      7.48      0.00      0.00      0.00      0.00
02:15:38         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:38    enic479fef38dc     10.00     13.00      4.42      2.60      0.00      0.00      0.00      0.00
02:15:38    eni5ea3bc05c73     10.00     13.00      4.42      2.60      0.00      0.00      0.00      0.00
02:15:38    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:38    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:38    enife22b4c3b6a      2.00      3.00      0.24      0.31      0.00      0.00      0.00      0.00
02:15:38    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:38    enib08305bf35e      2.00      2.00      0.13      0.92      0.00      0.00      0.00      0.00
02:15:38    enifd833d83eb2      4.00      6.00      0.36      0.50      0.00      0.00      0.00      0.00
02:15:38    enidb0c25597b6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:38    eni47a93c32888      2.00      4.00      0.14      0.27      0.00      0.00      0.00      0.00
02:15:38    eni70f4d61bd42      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:38    eni57210d8fe98   2330.00   3972.00  70650.97    315.87      0.00      0.00      0.00      5.79

02:15:38        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:15:39           lo    230.00    230.00     18.80     18.80      0.00      0.00      0.00      0.00
02:15:39         ens5   9747.00  89600.00    599.78 221201.44      0.00      0.00      0.00      0.00
02:15:39    enifb1ac5e0a09    105.00    105.00     22.60     11.59      0.00      0.00      0.00      0.00
02:15:39    eni20ed0c6920d    115.00    115.00     28.15     12.21      0.00      0.00      0.00      0.00
02:15:39         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:39    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:39    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:39    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:39    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:15:39    enife22b4c3b6a     13.00     15.00      3.46      3.40      0.00      0.00      0.00      0.00
02:15:39    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
