procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 121044264 1944 136240776 0   0    83 70895 5400    0  0  0 100 0  0  0
 2  0      0 121022424 1944 136242992 0   0     0     0 5433 9348  0  0 100 0  0  0
22  0      0 120310972 1944 136226684 0   0     0 16419 16796 12990 4 1 95  0  0  0
15  0      0 120329028 1944 136226684 0   0     0     0 79191 5719 15 2 83  0  0  0
15  0      0 120334264 1944 136226684 0   0     0     0 87254 4735 15 2 83  0  0  0
21  0      0 120292468 1944 136226684 0   0     0     4 79570 7535 13 2 86  0  0  0
26  0      0 120289156 1944 136226684 0   0     0  2160 85041 4927 15 2 82  0  0  0
17  0      0 120255804 1944 136226684 0   0     0     0 76815 4743 12 2 86  0  0  0
23  0      0 120282808 1944 136226684 0   0     0     0 87268 4425 15 2 83  0  0  0
14  0      0 120287120 1944 136226684 0   0     0     0 89560 10972 15 2 84 0  0  0
25  0      0 120283520 1944 136226684 0   0     0     0 82843 5751 13 2 85  0  0  0
24  0      0 120307548 1944 136226692 0   0     0     8 94133 6296 16 2 82  0  0  0
23  0      0 120271440 1944 136228108 0   0     0     0 71403 4147 12 2 86  0  0  0
29  0      0 120284124 1944 136228108 0   0     0     0 81779 3380 20 2 78  0  0  0
15  0      0 120283580 1944 136228108 0   0     0     0 81966 3719 19 2 78  0  0  0
22  0      0 120234744 1944 136228108 0   0     0     0 58327 8398 14 2 85  0  0  0
15  0      0 120225676 1944 136228108 0   0     0     0 54547 6603 12 1 86  0  0  0
 2  0      0 120229712 1944 136228108 0   0     0     0 20432 7191 3  0 96  0  0  0
 1  0      0 120303452 1944 136228108 0   0     0     0 10360 9494 1  0 99  0  0  0
 1  0      0 120473304 1944 136227932 0   0     0     0 7840 5544  0  0 100 0  0  0
 1  0      0 120720736 1944 136227396 0   0     0    59 8136 3702  0  0 100 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 120760116 1944 136226984 0   0     0     0 8717 5144  0  0 100 0  0  0
 0  0      0 120762768 1944 136226980 0   0     0     0 6988 2237  0  0 100 0  0  0
 1  0      0 120767540 1944 136226980 0   0     0     0 6769 2324  0  0 100 0  0  0
 0  0      0 120782496 1944 136226980 0   0     0     0 7410 6768  0  0 100 0  0  0
 0  0      0 120786808 1944 136226980 0   0     0     0 7867 4321  0  0 100 0  0  0
 0  1      0 120824476 1944 136226980 0   0     0 16384 5430 3345  0  0 100 0  0  0
 0  0      0 120803732 1944 136226904 0   0     0     8 6129 9090  0  0 100 0  0  0
 0  0      0 120801484 1944 136226904 0   0     0     0 2998 4258  0  0 100 0  0  0
 0  0      0 120811368 1944 136226832 0   0     0     4 3590 5427  0  0 100 0  0  0
 0  0      0 120814932 1944 136226832 0   0     0     0 3004 4185  0  0 100 0  0  0
 0  0      0 120826228 1944 136226828 0   0     0     0 3099 4350  0  0 100 0  0  0
