Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-45-226.us-west-2.compute.internal) 	06/04/26 	_x86_64_	(128 CPU)

02:58:28        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:58:29           lo    151.00    151.00     10.73     10.73      0.00      0.00      0.00      0.00
02:58:29         ens5    119.00    139.00     34.03     25.94      0.00      0.00      0.00      0.00
02:58:29    enifb1ac5e0a09      5.00      6.00      0.46      0.50      0.00      0.00      0.00      0.00
02:58:29    eni20ed0c6920d      5.00      6.00      0.46      0.50      0.00      0.00      0.00      0.00
02:58:29         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:29    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:29    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:29    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:29    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:29    enife22b4c3b6a    111.00     96.00     39.84     32.77      0.00      0.00      0.00      0.00
02:58:29    eni4590226e482      1.00      1.00      0.06      0.21      0.00      0.00      0.00      0.00
02:58:29    enib08305bf35e      5.00      6.00      0.50      0.50      0.00      0.00      0.00      0.00
02:58:29    enifd833d83eb2      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
02:58:29    enidb0c25597b6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:29    eni47a93c32888     15.00     16.00      1.56     19.50      0.00      0.00      0.00      0.00
02:58:29    eni70f4d61bd42      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:29    eni57210d8fe98     14.00     14.00      5.56      5.57      0.00      0.00      0.00      0.00

02:58:29        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:58:30           lo    132.00    132.00     10.77     10.77      0.00      0.00      0.00      0.00
02:58:30         ens5  21007.00  96572.00   1288.45 197768.34      0.00      0.00      0.00      0.00
02:58:30    enifb1ac5e0a09    170.00    170.00     42.10     19.94      0.00      0.00      0.00      0.00
02:58:30    eni20ed0c6920d    218.00    218.00     54.96     24.95      0.00      0.00      0.00      0.00
02:58:30         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:30    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:30    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:30    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:30    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:30    enife22b4c3b6a     49.00     48.00     65.43     33.36      0.00      0.00      0.00      0.01
02:58:30    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:30    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:30    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:30    enidb0c25597b6      5.00      4.00      0.85      0.80      0.00      0.00      0.00      0.00
02:58:30    eni47a93c32888     23.00     23.00      3.87     54.13      0.00      0.00      0.00      0.00
02:58:30    eni70f4d61bd42      3.00      3.00      0.72      0.76      0.00      0.00      0.00      0.00
02:58:30    eni57210d8fe98   6061.00  21290.00 193348.68   1545.19      0.00      0.00      0.00     15.84

02:58:30        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:58:31           lo    134.00    134.00     14.07     14.07      0.00      0.00      0.00      0.00
02:58:31         ens5  63877.00 566663.00   3058.07 1121966.86      0.00      0.00      0.00      0.00
02:58:31    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:31    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:31         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:31    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:31    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:31    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:58:31    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
